"RegionName","City","State","Metro","CountyName","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",13.7691,16.9196,21.5303,23.1599,24.8795,24.1319,19.0706,20.4523,20.7578,18.5089,17.7431,15.894,14.3162,15.9582,18.1128,20.3551,22.4314,21.4491,19.5427,18.8942,18.5687,16.7392,15.0803,15.5347,13.2605,12.7707,14.6117,14.5789,14.365,14.4591,14.8874,15.9443,15.844,15.8482,13.1972,14.8109,14.5245,12.7952,14.025,14.4105,14.536,14.299,16.1751,16.756,18.4861,17.4663,15.7109,15.1625,14.4382,13.1673,14.1125,15.4366,15.8234,17.327,16.8237,18.1569,18.6588,17.2828,15.3516
"Paradise","Las Vegas","NV","Las Vegas","Clark",6.6076,6.9959,6.6008,6.7966,7.6181,9.6298,11.1503,12.9833,14.8357,13.312,12.9422,12.4247,12.1884,10.9341,10.755,9.9008,9.6432,10.0857,9.4082,9.1136,8.8659,8.2961,9.0909,8.818,8.1191,7.3075,6.4914,5.8777,5.2805,5.0381,5.3027,5.6866,6.5587,6.175,6.2118,6.7934,6.6085,7.2191,6.2869,5.9418,6.2885,7.0597,8.745,10.8856,12.5459,13.6805,13.0223,12.9183,13.2273,13.4132,14.1546,13.5765,12.7714,14.0141,15.0035,14.4293,15.6217,14.6555,12.8593
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",4.9299,5.6133,6.0659,6.9844,8.7027,9.9826,9.4137,10.3241,9.9664,8.6281,8.6854,7.486,7.5359,5.9113,5.4448,4.2211,3.2745,3.0047,2.6088,2.3744,2.4179,2.6712,2.7772,2.6457,2.4037,1.9915,1.8044,1.6552,1.9246,2.5784,3.2926,3.4597,4.1391,4.6956,5.1601,6.2008,9.4569,5.5749,5.9768,6.7619,8.5086,8.1767,11.9318,12.8361,18.942,20.8507,19.1851,19.9671,17.738,16.2206,15.0079,13.2694,12.2792,13.6703,15.2444,16.9576,16.6404,15.0943,13.3992
"Upper West Side","New York","NY","New York","New York",11.9211,11.3402,12.5313,13.5096,15.7464,15.302,11.9586,11.4508,14.7883,15.076,15.1025,12.2869,15.1233,11.0524,13.3908,13.252,15.9003,12.7165,9.9817,9.6627,10.9403,11.333,11.7765,10.5447,9.8706,9.5064,10.475,11.5142,12.7215,11.336,7.9228,7.4639,7.2447,8.0383,7.5132,5.2279,4.3478,4.5992,7.1519,7.971,8.2833,7.9395,7.4324,7.8073,8.3767,7.3247,7.7054,7.2837,6.2076,5.2765,6.2674,7.9397,8.2616,8.3625,6.4923,5.8528,7.0009,7.6492,8.2569
"South Los Angeles","Los Angeles","CA","Los Angeles","Los Angeles",5.2317,5.655,5.4506,6.0845,6.9644,7.3136,7.2165,8.5292,8.5676,7.8329,9.5103,9.375,8.5714,7.8295,7.8403,6.3721,5.7862,6.2584,7.2049,7.7968,8.3929,8.1786,7.915,6.8487,7.2084,6.927,7.3947,7.5481,6.6256,5.7434,5.7222,6.031,5.7023,5.7235,5.6255,6.0944,9.7384,9.5238,10.0154,11.4701,13.0573,12.0861,12.1575,12.7768,14.3608,13.9535,14.5873,12.9825,12.5683,11.5059,12.7695,12.766,13.6943,13.4812,12.5217,11.4783,12.3939,10.4478,9.7072
"Sherman Oaks","Los Angeles","CA","Los Angeles","Los Angeles",8.2517,9.9559,9.116,10.4244,12.4171,14.4485,14.9254,15.6584,17.2662,16.2409,14.6494,13.2658,11.6717,10.4706,10.9822,11.4684,11.6386,11.9409,10.239,11.8884,13.0219,13.1216,12.4286,10.9326,9.9868,8.9612,8.6796,8.2854,6.9927,5.5386,5.289,5.9122,6.213,7.1563,6.6344,5.9922,7.5027,7.2511,7.4872,8.4139,8.3784,9.6774,11.8887,13.089,14.5471,13.9623,14.1372,14.2405,13.7821,14.3564,14.3636,16.1485,18.0033,19.12,20.8134,21.2216,19.2943,17.2949,14.1509
"Upper East Side","New York","NY","New York","New York",9.4639,12.6138,14.3574,14.3924,16.8545,16.9209,14.3368,13.5408,15.9167,16.249,16.0357,13.8512,14.345,12.8999,15.1331,15.5762,16.4634,12.6441,9.5238,9.8498,9.9627,10.7068,10.7906,10.8264,9.9467,10.3072,11.0034,12.0055,13.695,12.1951,9.4244,8.3441,9.1673,8.8913,7.6682,5.5192,5.3853,4.9778,7.3322,6.9956,7.2827,6.8232,5.3929,5.8667,7.3852,7.5658,8.0665,7.3793,7.0285,7.3576,8.7055,7.7224,8.1525,8.3817,6.9751,7.4109,8.1851,8.9678,9.5411
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",4.6483,4.3991,3.9871,4.181,4.4539,5.5147,6.6595,8.4227,9.5551,9.5404,9.5715,9.4866,9.7049,8.6544,8.2468,8.1048,7.9427,8.4023,8.3316,8.8427,8.704,8.6184,8.1457,7.6215,6.79,5.928,4.8274,4.6458,4.5077,3.8411,4.2124,5.3446,5.7074,6.4733,5.942,5.9524,6.3337,6.4454,7.438,7.2473,6.9444,7.7435,8.8585,10.7595,12.6074,13.6147,13.5102,15.1011,13.8488,13.5057,14.2857,13.3823,12.2768,11.8002,13.5014,14.2857,14.9724,14.63,12.1044
"East New York","New York","NY","New York","Kings",3.6986,3.6616,4.6707,4.9255,5.8559,4.117,4.0165,4.0615,4.1624,4.2448,3.7229,4.0948,2.4946,3.2804,3.3514,3.4014,3.9735,4.0745,4.2391,4.814,3.9153,3.3503,3.5971,2.9703,2.5465,2.4862,2.7778,2.1825,2.7601,2.8926,2.9289,2.4134,2.5826,2.5082,2.7682,3.7349,6.7834,6.3918,6.8687,5.1081,5.0607,4.0856,4.1322,4.401,6,3.972,8.2192,6.9474,6.422,4.5814,3.7196,3.5065,4.1488,4.3546,3.6832,3.7267,3.1325,3.9443,3.972
"Southeast Los Angeles","Los Angeles","CA","Los Angeles","Los Angeles",5.1513,5.4502,4.4335,4.0462,4.9265,5.7872,5.974,7.4074,8.3483,7.5718,9.3137,7.6475,7.3442,6.1608,6.0569,5.4979,5.1116,6.0827,5.3833,6.9089,7.2368,7.3141,7.196,7.457,7.7465,7.7658,6.9907,6.3063,6.38,5.9448,5.8824,4.8287,4.6068,5.589,5.9281,6.5463,10.5058,10.041,9.7665,7.4246,7.9545,8.4906,11.1663,14.5503,18.8889,17.0667,14.8571,13.0919,14.3251,13.3858,11.9048,11.5183,10.1563,9.7187,12.3737,13.1646,13.5,10.5769,9.628
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",5.4725,5.6962,5.8184,6.3878,7.021,7.8684,8.6287,9.678,11.8832,11.2301,11.369,11.0217,11.4273,10.0259,10.1078,10.1324,10,10.6107,10.3626,10.3377,9.4981,8.2718,8.0543,7.1691,6.7735,6.2465,5.3685,4.8203,4.4796,4.1175,5.2041,5.8515,6.3605,6.2591,5.1233,5.1489,5.7971,6.453,5.374,7.1553,7.4026,9.0839,9.9099,10.5459,13.1455,14.6415,14.3084,14.8718,13.3874,13.267,14.3218,14.5521,14.1195,14.8218,15.138,15.6841,16.4093,15.3287,13.3898
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",13.3996,13.57,13.8333,14.7688,15.5421,15.7769,15.1103,16.843,17.6542,15.8257,15.82,14.7198,13.7148,11.4592,10.5947,9.5622,8.6712,8.0125,7.2893,6.8291,6.5185,5.9643,6.1176,6.8103,6.0396,5.1141,3.9621,3.3385,3.5656,3.8628,4.6795,5.2796,6.2838,6.6318,7.2092,7.9312,10.5196,8.625,9.2489,10.6152,10.9112,12.7824,14.8824,18.0767,19.5197,21.5174,21.6502,20.9184,19.9264,20.7701,20.545,21.7848,20.083,19.5542,18.6011,18.7962,19.7361,18.611,15.4432
"Astoria","New York","NY","New York","Queens",4.461,4.4275,6.087,7.0773,9.1391,7.4468,4.4814,3.3582,4.472,3.3206,3.3183,4.4444,3.8136,5.3085,6.4562,6.8915,5.7437,8.277,8.0838,9.3525,8.5333,8.5592,8.309,6.4935,6.3114,5.5693,5.7471,5.7285,5.7819,5.5465,4.2975,5.6604,8.5443,8.5142,8.377,4.1071,3.4325,4.8458,5.814,8.0402,7.4667,5,6.2284,7.6923,8.1967,5.9041,5.8608,5.1546,2.7607,2.973,4.1131,4.8426,7.4359,5.7644,7.4359,6.3613,6.9767,5.1151,3.3058
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",14.8237,16.2518,16.6807,16.3183,16.5649,16.5902,16.1652,18.8117,18.5682,17.8696,17.0133,15.4274,13.9912,11.9443,11.0853,10.2336,9.1668,8.3038,7.5739,6.9115,7.332,6.9473,7.2949,7.6331,6.9417,6.3418,6.1126,5.6693,5.8348,6.4482,7.906,8.6449,9.3271,9.7147,9.4383,9.9832,13.3929,14.2777,12.3212,12.3711,11.7473,12.9985,15.5922,17.5039,19.0772,22.0183,21.8221,23.159,23.6043,24.4069,24.9784,24.4137,22.9691,23.7425,23.9804,23.2128,22.7619,20.7009,17.8974
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",10.6174,12.1111,12.6856,13.3929,13.9791,14.7647,14.5771,17.429,16.3789,14.0723,13.9448,13.5569,12.9084,10.9843,10.6115,9.2308,8.4808,8.5532,8.176,7.9886,8.3849,7.4501,6.9077,6.7028,6.5303,5.5292,5.3433,5.2422,5.9119,6.5595,6.5803,7.1124,8.5725,9.3996,8.5297,9.7855,13.3225,12.1383,12.2835,12.0556,12.9009,13.6429,15.4064,17.0854,21.398,21.8464,21.0641,22.0327,23.3887,23.7354,23.9603,23.4017,20.1448,20.9274,19.9516,18.5435,19.0826,18.3837,15.1057
"Washington Heights","New York","NY","New York","New York",11.976,11.413,10.8808,12.8405,19.5402,18.8192,17.5084,14.9837,16.3399,17.2757,17.0068,16.3763,12.5392,11.7647,12.605,13.0435,16.3102,13.649,11.0169,10.6742,11.2994,10.9145,9.2593,8.8957,8.8415,8.6455,8.399,10.6494,11.2821,9.6447,7.9235,8.8235,7.2581,6.4516,5.2147,4.3919,4.065,5.6604,6.3604,8.8028,9.7222,8.4175,7.2202,6.2257,9.127,7.6923,7.5658,6.5672,5.9347,3.3537,3.5191,3.3854,4.3651,3.6566,4.414,3.252,4.7256,3.7351,4.1353
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",11.9565,15.6716,18.55,20.9274,22.8504,22.0879,19.5603,20.2851,19.2046,16.649,15.1399,15.1366,15.1927,16.5128,18.8066,20.6824,21.2563,20.9751,19.6771,18.3496,17.0732,15.4645,12.7392,12.2089,11.9329,12.9326,13.5986,16.0136,17.2646,16.6667,18.578,17.9472,16.3636,14.1358,11.4264,11.99,11.9575,10.8787,12.3496,11.9083,13.3286,14.1219,15.0997,15.8935,15.8062,15.7168,14.0187,12.6898,13.2231,13.1291,14.1557,12.7321,14.0625,15.7196,16.9607,16.4754,16.3509,14.5074,13.691
"Hollywood","Los Angeles","CA","Los Angeles","Los Angeles",9.1483,15.562,12.9032,15.4047,18.1592,17.931,16.0714,17.5589,17.8022,18.8312,20.7229,16.0671,16.5948,14.5194,15.5378,13.2797,12.4514,11.7647,11.5079,12.253,12.685,11.6371,8.5239,10.124,11.1579,9.1097,8.6134,6.6079,5.531,5.9382,5.4124,4.6392,8.1967,8.9552,8.1433,7.4074,7.8534,6.8571,7.6087,8.9552,12.3853,15.4545,12.6582,13.41,15.0376,15.3257,14.17,13.3333,9.9099,8.7866,8.8,10.4089,11.6788,16.3043,14.8148,14.0794,13.2616,11.9565,11.6279
"Williamsburg","New York","NY","New York","Kings",5.1613,3.2573,2.5078,5.3292,7.1006,10.8571,8.7855,7.1594,6.4732,4.8055,5.2632,5.6075,6.7416,7.1721,8.2988,8.0235,5.5556,4.8485,5.5227,4.6,4.0998,4.1736,3.8194,2.8286,1.9787,1.8663,2.1459,2.3088,3.4305,4.3876,4.3393,5.0109,4.9327,3.866,2.981,2.6393,1.845,1.1538,2.0906,4.3165,6.4626,5.2632,4.5016,4.9669,6.7669,6.7449,4.8544,4.5455,3.7975,3.125,5.9561,7.2674,10.9694,10.3614,9.0069,7.611,6.0291,6.7391,6.7442
"Bedford Stuyvesant","New York","NY","New York","Kings",2.1429,3.9666,3.8384,5.3957,6.2057,5.2101,4.2139,2.7732,3.9359,4.3417,4.7198,5.1563,2.3401,4.7096,5.5821,5.0987,3.7037,2.6359,2.1909,2.765,3.1818,3.1378,2.9872,2.276,2.7344,2.5478,2.7228,2.3086,1.7857,2.4259,1.62,1.5949,2.1523,2.381,2.5743,1.636,3.663,2.3973,1.6949,1.7182,1.9481,2.9605,4.2071,4.9057,7.1895,9.8522,9.5723,9.9815,8.363,5.7996,4.0984,3.1457,3.5058,3.1895,3.617,5.1111,5.7737,5.8586,4.5175
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",13.0797,13.3309,13.851,15.3975,15.0217,16.4864,15.1036,17.4091,17.6517,15.9623,15.3966,13.7178,12.6869,11.8655,11.1552,10.4078,9.8836,9.3993,9.2239,9.31,8.9567,9.0931,8.2854,7.8362,7.5157,7.7955,7.4896,7.1958,6.6179,7.4853,7.9855,8.9339,9.9843,11.5108,11.2604,11.4511,15.2672,13.729,13.5484,12.7756,12.8319,13.4021,15.0148,17.0018,20.5257,20.7477,19.4644,20.5538,22.0472,22.4138,24.409,23.5955,21.4437,19.1903,18.9655,19.4341,21.1356,21.8415,18.123
"Flatbush","New York","NY","New York","Kings",5.8309,8.1481,7.4699,9.9366,10.4723,8.4016,8.9844,8.9888,8.6081,7.8182,9.1085,8.0146,8.6022,9.2308,9.1371,8.6207,8.3475,5.5957,6.7002,6.4412,5.8104,5.1402,6.1121,4.6512,4.9153,5.2453,5.3381,6.814,7.2978,7.2614,5.6433,5,4.1667,4.6358,4.0284,4.1667,5.802,5.3628,5.1613,4.8232,4.1401,6.6456,9.8039,11.4583,11.2245,9.9071,10.625,10.2639,7.967,7.2022,5.2198,4.712,3.8356,3.6415,3.5088,4.9315,5.7592,7.9576,7.2776
"East Side","El Paso","TX","El Paso","El Paso",12.0237,12.1014,12.1951,12.5869,14.4427,14.7193,13.2539,13.0212,13.3813,12.5467,13.5987,13.6364,11.4796,12.2369,11.2368,11.1686,10.9986,10.8742,11.786,11.8886,12.3439,12.6106,12.3525,12.055,11.7253,11.202,12.1336,12.0032,12.7778,14.3206,15.154,16.2343,15.9383,13.8233,12.4177,12.6894,12.61,13.3399,13.4357,15.4135,15.7801,16.6667,18.7279,18.6352,18.1408,16.2602,14.2718,13.9623,15.5303,16.8353,16.4491,17.632,18.7874,20.7692,21.9658,20.994,20.2154,18.2968,17.2384
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",7.3271,7.4837,7.636,8.3249,9.6173,8.9826,8.9401,11.3122,10.4491,9.5808,10.7632,10.1145,10.6842,10.2078,10.1664,11.1842,9.7385,9.2491,7.6531,7.0724,7.1546,6.0408,7.197,6.6798,7.9238,6.999,6.3037,6.0952,5.8309,5.2104,4.6414,4.1621,4.5509,5.5405,5.4012,5.9222,7.3529,7.2165,6.9588,5.9126,8.4656,8.7671,11.0236,11.0512,9.0909,9.3909,10.1266,10.4895,7.5862,7.8014,6.6176,7.3418,8.7282,13.4146,15.6627,14.7321,15.1163,13.5857,10.6236
"Crown Heights","New York","NY","New York","Kings",6.6148,5.614,4.0268,4.1056,8.8235,8.3102,6.0847,3.0612,3.7559,3.7037,3.271,2.864,2.4038,2.7714,4.9412,5.3435,6.1069,2.8721,2.4631,3.9024,3.8005,3.9906,4.7619,3.6782,3.5242,4.0685,3.1746,2.0785,1.8519,2.2634,2.5751,4.0179,3.3482,3.7037,3.423,2.3018,3.4749,1.791,1.8237,2.6846,2.7778,3.7815,5.0505,5.8511,5.8511,3.4483,4.3668,3.8961,3.9648,2.3364,2.3364,2.6667,3.0043,3.8462,3.5714,3.0888,3.252,4.0816,4.1096
"Alahambra","Phoenix","AZ","Phoenix","Maricopa",10.5611,9.8039,10.3943,11.3371,13.686,13.3333,13.3822,15.2342,12.8295,12.4926,12.7159,11.9292,11.1928,9.8521,9.5301,8.5438,7.8954,7.9438,7.2622,6.4889,5.4446,5.6069,5.4177,5.3532,5.6914,5.7001,5.2458,4.7599,5.2139,6.5929,7.2139,8.0544,7.7737,8.6009,7.9751,8.2588,12.4871,12.024,13.1098,12.6674,12.7066,12.1308,15.32,16.649,18.9362,19.8795,19.8321,18.6613,18.1298,20.5855,19.712,19.0519,16.3572,16.4634,16.9404,18.69,21.4651,19.2721,16.8991
"Jamaica","New York","NY","New York","Queens",5.137,6.258,6.5119,6.3884,6.9008,6.5244,5.9041,6.6298,6.3195,5.9559,5.9473,5.1823,5.1982,5.8073,5.8177,5.6283,5.7908,6.7752,6.6545,7.2997,6.8023,5.673,6.6977,6.3232,7.3156,6.6627,5.9004,5.1435,5.7041,4.576,4.3829,5.2464,6.9904,7.5372,6.0623,5.3922,5.9316,5.6879,5.6836,6.1608,7.2214,7.2079,5.8824,5.2464,5.8964,4.9736,5.1395,5.7941,6.1705,6.2865,5.829,4.7619,5.1846,5.6221,6.015,8.7007,7.9585,7.5429,6.3291
"Roosevelt","Fresno","CA","Fresno","Fresno",5.1148,5.8516,6.0524,5.3681,5.5118,6.3039,6.383,6.7354,8.3924,7.8374,9.2409,8.5948,9.6797,6.9965,6.1818,5.2598,5.7917,5.5769,6.0459,5.7194,5.3066,5.5789,5.7125,5.5267,6.9565,5.8417,5.1414,3.7711,3.1013,2.7818,2.5923,3.3225,3.3442,4.2972,4.1082,4.4517,9.9291,10.049,10.5541,10.3152,11.8497,8.7349,10.7362,13.4868,14.8867,14.4144,13.2716,15.4762,13.6364,13.4518,14.0049,13.3501,13.1894,13.7681,13.4293,14.4608,12.4688,11.5909,9.6197
"Williamsbridge","New York","NY","New York","Bronx",4.0619,3.5088,4.6332,5.0086,3.6585,2.5424,2.5723,2.7481,3.3898,3.0995,3.1414,3.8043,4.9451,3.7997,3.0576,4.1971,4.4828,5.0523,4.9153,4.902,5.3797,3.7994,4.2386,3.3493,3.4091,3.1457,3.7037,5.0435,5.1237,4.1594,3.663,3.3708,4.4037,2.7473,3.4221,3.9326,5.3672,5.8524,5.9278,6.1086,7.7273,6.4286,7.5061,9.375,8.5227,10.5978,9.2965,6.8966,6.6768,5.9896,4.5096,4.4494,4.436,4.6899,5.668,5.3388,6.8736,7.6404,6.0185
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",15.0566,15.6206,16.4822,16.9351,17.5967,17.4246,15.6078,17.6506,18.0711,17.284,17.5238,16.6606,14.9837,14.001,13.7821,12.3935,11.1482,10.6913,9.8967,10.0289,9.4413,9.7187,9.4714,9.9823,10.2697,10.3914,9.715,8.8912,8.3333,8.8046,9.3303,9.7296,10.8723,11.4829,11.5026,11.7768,14.2671,15.0766,16.2933,15.0421,13.4394,14.216,14.4914,15.3898,17.0825,18.1849,17.7494,19.2616,22.2833,23.9953,26.5541,24.152,22.4214,19.9944,17.9109,18.1222,17.9934,18.7182,17.9909
"East Harlem","New York","NY","New York","New York",5.1546,12.5628,13.8756,12.6394,14.8551,14.8594,13.7795,11.0701,9.8246,8.0268,8.9855,7.1225,14.9485,11.5566,17.0163,17.5926,17.1492,9.375,7.8759,7.0136,5.7447,6.2645,6.3084,3.6036,4.0268,5.787,6.9328,8.5106,7.2187,7.1739,4.4025,4.4444,3.7895,4.5249,3.4667,2.7848,2.7439,3.0303,3.8674,4.8711,7.8947,5.7878,5.102,3.7879,3.3898,7.8838,8.8372,8.4821,6.6079,3.5242,5.3719,6.5934,6.3333,5.4711,5.2326,6.5868,8.1699,7.5601,5.9524
"East San Jose","San Jose","CA","San Jose","Santa Clara",3.0928,3.5842,3.6923,3.5945,3.7037,3.7037,3.5543,4.5305,4.8271,4.7801,6.0086,5.1263,4.8362,4.2789,4.1803,3.5217,4.4825,3.8095,4.3983,4.6769,4.2699,3.5324,4.6112,3.7333,4.3401,3.5619,3.0918,2.3529,1.8203,1.8564,2.1505,2.4324,2.0718,2.568,1.7182,1.1605,1.8519,3.3088,4.1509,5.036,4.947,6.9686,9.2784,9.6154,10.2804,8.8685,7.5601,7.4074,5.6452,5.9289,9.5833,8.7452,10,8.4211,10,12.945,12.2186,9.5376,7.0336
"East Flatbush","New York","NY","New York","Kings",2.1407,2.8497,3.7129,4.8499,5.7395,3.2653,3.2819,4.7714,4.2403,3.6713,3.7594,3.263,3.681,4.7337,4.8733,5.988,6.8627,4.2169,4.2718,5.5659,5.4152,5.6897,4.7285,3.8851,3.01,2.1036,2.0202,2.6981,3.5149,3.5836,4.2934,4.6296,4.4883,3.4483,3.2819,3.675,3.5928,4.507,3.1429,4.3367,4.1344,3.4853,3.7572,2.7027,2.5926,4.947,5.0725,5.3512,6.1093,5.8065,5.7692,4.2813,6.2696,7.8947,7.3944,5.6856,4.3321,3.0769,2.7559
"Harlem","New York","NY","New York","New York",6.5163,6.8966,7.1429,9.1278,8.6629,8.6239,6.7019,6.0855,5.8917,6.0556,7.6389,5.475,7.8869,7.0301,8.8406,8.1575,7.3781,6.4715,5.997,5.7229,5.1395,4.9798,5.7143,6.0258,5.6515,5.4962,5.3977,5.3446,5.4318,6.9504,7.6233,6.9869,7.9755,5.8632,4.363,3.9427,4.0084,2.277,4.0733,4.8485,5.4435,5.2743,5.1392,3.9261,4.7281,3.5714,3.2854,3.2381,2.7257,2.6273,2.9688,2.8169,2.8097,2.9114,2.7512,3.4238,4.534,4,3.6775
"Bushwick","New York","NY","New York","Kings",2.2936,2.1097,2.4691,2.6515,4.943,3.169,2.9412,2.0478,1.6234,1.2618,1,0.7246,0.7117,1.3699,1.049,2.1978,4.4983,3.9568,4.5752,2.7778,3.2353,4.9315,3.9548,2,2.2989,2.3121,2.5496,2.5424,3.5088,2.7548,2.4658,1.7143,2.3881,2.3026,1.0601,2.3077,3.7037,2.5862,2.5,2.2901,4.6875,5.6,4.2735,3.3333,4.4444,3.8168,4.1667,6.5476,6.701,4.4643,4.2735,5.2632,5.6769,4.3668,7.9812,6.1947,7.1429,6.383,4.7009
"South Mountain","Phoenix","AZ","Phoenix","Maricopa",9.4958,9.634,9.6434,9.8976,11.4822,12.4009,11.9688,13.3423,13.0825,12.2422,12.8116,11.675,11.3121,9.2322,8.072,7.5418,6.6216,6.019,5.4513,4.6218,4.3002,4.1272,4.3639,4.4403,3.5331,2.923,2.6005,2.238,2.3592,2.46,3.0383,3.2524,4.4323,5.1463,5.3874,6.1677,9.1014,8.5082,8.5158,7.8261,8.3123,10.6821,13.2903,16.2562,18.2353,18.9815,16.7651,19.426,18.6754,19.4888,18.6613,17.3178,17.3362,17.8197,18.5946,19.2266,18.9218,17.2199,14.7379
"Corona","New York","NY","New York","Queens",3.2086,3.4413,4.3478,6.5708,8.7576,5.4217,5.8116,5.9289,7.2435,7.3991,6.2972,5.8989,7.0886,8.4158,8.0488,8.9109,8.2938,8.4577,10.6667,10.1626,11.2676,10.0671,8.9983,7.8902,7.0299,6.6993,7.0444,7.8322,8.7696,7.3034,5.3892,4.886,5.3704,5.4622,4.2194,5.3191,4.8469,6.4646,7.1882,5.9917,5.8296,3.504,4.2735,6.0703,8.6207,8.3624,6.5693,6.1224,5.0296,4.2017,6.7055,6.8681,5.3512,4.0441,4.2017,3.9823,4.7619,5.7613,2.7888
"Enterprise","Las Vegas","NV","Las Vegas","Clark",6.0464,5.7462,5.8309,6.6124,6.8759,8.5184,9.3966,10.4715,13.0067,12.7406,12.5415,12.6677,12.1827,11.03,10.078,9.0897,9.7657,10.5755,10.9178,11.077,9.8413,9.2521,8.4891,7.6112,6.5983,6.011,5.0815,4.4528,3.9919,4.0821,4.6032,5.3278,6.1297,6.2053,6.1763,5.5984,5.8452,5.6941,5.7862,5.7636,5.6917,6.961,10.5078,13.1376,14.8246,16.1858,15.1683,15.7204,14.2414,13.8498,15.6226,15.5693,14.8176,15.127,16.4632,16.4152,17.6082,17.1958,15.4295
"Concourse","New York","NY","New York","Bronx",12.6761,11.2676,9.589,8.6022,3.1579,6.3158,5.8252,4.6729,6.7961,6.7961,5.7692,5.7692,8,4.7619,9.0909,5.8824,12.844,12.5,9.9174,8.0645,5.6,6.1538,5.3435,3.876,4.4444,3.4483,5.3691,2.1739,2.8777,6.8702,5.6,6.7797,9.4488,10.2564,10.0917,3.8462,3.3898,1.3514,3.8961,5.8824,10.6383,8.1633,10.989,9.7561,7.5269,3.6697,1.9802,2.9126,2.6316,3.3708,7.8652,7.3684,6.4815,6.0606,3.7037,1.6667,7.0175,5.9322,7.9646
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",8.9222,11.1033,14.3308,14.7971,15.3591,16.0546,12.8417,15.0102,14.7319,12.3583,12.072,11.016,10.3552,12.1686,13.8699,15.5149,15.0327,15.3986,14.3644,14.2796,12.9669,10.6746,7.6164,7.7233,7.0571,8.2851,9.5275,10.9865,11.592,14.3774,15.5565,13.1333,13.7281,13.6023,11.9593,12.4639,16.2975,16.5011,18.8513,20.3212,20.0931,19.0263,19.4635,21.0968,21.8482,21.5046,16.1709,16.2665,13.8822,12.7153,14.505,17.7281,20.6144,19.7194,21.2928,21.6258,21.8331,18.6902,15.4312
"Sunset Park","New York","NY","New York","Kings",2.5424,2.8986,4.2254,6.338,6.993,4.5198,5.8824,7.9602,10.8911,7.2115,6.1224,3.5176,5.1282,6.9652,6.3415,5.5556,6.701,7.3684,8.9109,7.8049,5.7692,5.9113,4.9751,2.451,2.4876,2.5,4.3478,4.3956,4.4693,4.7619,6.5868,7.2368,4.5161,2.8777,1.4599,2.4194,3.8835,2.8571,3.8462,0.9091,2.8571,3.0928,3.0928,3.125,3.3708,4.6512,2.4096,2.6667,2.8169,6.1728,6.0241,7.6087,3.2967,2.1978,2.3529,4.8193,5.9524,3.8462,2.7027
"Alief","Houston","TX","Houston","Harris",9.9034,11.0437,12.3557,13.7209,15.1345,15.6087,14.0673,14.8676,13.6735,14.5856,14.3198,14.7132,15.6658,15.5107,17.6837,16.9448,17.3697,15.4613,15.1371,16.4557,15.6319,15,12.704,13.012,12.6708,14.8428,15.6688,13.4104,13.3411,12.3337,12.5471,11.5237,12.6174,11.5214,10.9325,8.8777,9.542,8.3495,8.9695,8.1081,8.8015,10.5263,11.2754,12.9094,14.1762,13.5903,12.4464,9.6842,9.4382,8.8889,10.8932,10.9649,10.2725,10.1961,10.2616,12.1094,12.5253,11.1111,8.7838
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",10.1754,10.0597,13.2957,16.3578,18.1193,18.3264,14.7039,15.8812,16.4921,14.4799,14.0693,15.2666,15.7554,17.339,17.5524,17.8597,17.9047,18.1264,17.7895,16.7899,13.1043,11.7411,11.4173,9.351,8.3418,8.6886,6.8016,7.6582,9.6962,9.6606,7.6416,8.0265,10.02,10,9.6644,10.6972,12.5,13.9592,14.0545,11.7066,10.221,9.6167,11.134,11.8065,13.4866,14.2974,13.4068,11.8721,10.438,9.6546,10.9047,10.8498,12.4531,14.3599,14.3816,12.6661,13.9963,14.2336,14.5794
