"RegionName","City","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Black Mountain Ranch","San Diego","CA","San Diego","San Diego",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3077,96.8326,98.8462,100,100,100,,100,100,100,100,100,100,100,100,92.3077,94.6154,97.6923,,100,98.9305,99.3636,98.8013,97.0441,98.1068,99.3077,,100,100,98.3871,98.871,99.5161,100,100,100,100,100,100,100,100,100,100,96.6667,97.6667,99,100,100,91.6667,85.471,91.413,94.8913,94.5463,88.6574,92.3273,94.546,95.2671,97.3413,99.1667,100,96.6667,95.1667,93.9166,93.3452,94.5,94.6714,95.6143,94.5595,88.7976,70.0897,75.0962,85.5769,89.2708,75.6458,80.7084,77.822,80.1137,89.5455,84.2292,,86.6539,86.2745,,81.7308,73.7036,66.6904,75.4021,64.7917,66.3393,71.7857,77.5,62.3626,,,63.1579,64.0685,76.4389,72.7286,67.5137,74.0602,83.7196,90.2025,91.9541,,,76.9231,69.3213,65.1885,72.5464,71.4584,67.7976,71.894,,79.7203,77.9239,65.8889,50.3333,57.7143,61.1954,54.493,57.1399,65.8848,67.4095,72.3889,73.8216,69.3544,74.4708,63.3232,58.4048,68.2895,66.2907,75.1535,79.0405,81.5539,86.8886,86.7329,82.4647,84.4198,91.0117,93.7272,,84.0385,78.9104,85.6615,87.5119,81.8233,82.4581,86.7154,83.7517,,83.5873
"Pinehurst","Everett","WA","Seattle","Snohomish",100,100,100,100,100,100,100,,,100,,,,,94.4444,97.7124,99.1667,100,100,100,,,,,,100,100,,100,100,,,,,,,,100,,100,100,100,100,100,,100,,,,100,100,,100,95.4751,,98.2249,,100,100,,,100,,100,95.0981,97.0833,96.4773,98.4091,99.3182,95.8333,97.0833,,94.8718,,93.6538,90.5061,94.9449,98.2353,100,100,100,100,,100,,100,100,100,100,100,100,100,100,100,100,100,,100,97.8214,98.7037,99.4444,100,100,100,100,,100,100,100,,100,96.732,98.0555,99.1667,100,96.875,,98.5577,,100,100,,100,100,,,,,100,,,,,,,,100,95.0981,97.0833,,,,100,,,,,91.6667,,91.6667,,84.0909,,,,,,,,,,,,100,,,,,,,,,50,,,,,18.1818,,,,,,,63.6364,74.3316,,,,,,,,,,,,,,,,,,
"Sable Altura Chambers","Aurora","CO","Denver","Arapahoe",,,100,,,,,100,,,,,,,,,,91.6667,,,100,,,,,,,,100,,,100,100,100,,100,,,,,,,,,,,100,,,,,,,100,,,78.5714,,95.0549,,,,,,,,,,,,,,,,,,,,,,,92.3077,,,,,,,,,,100,95.0981,,,,,,,,,,,,,,91.6667,,,,,,,,,,,,,,,,,,,,,,,,,73.6842,,,,,,,,,81.8182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
"Southgate","Hayward","CA","San Francisco","Alameda",,,94.1176,97.5778,96.3398,,,92.3077,91.485,95.6643,,89.011,,89.7103,92.3351,96.303,99,,95.1923,,98.5577,96.0784,97.6667,92.75,95.625,98.125,87.5,87.4039,91.2849,97.2552,95.1515,97.0833,96.4773,98.4091,,93.5898,,,100,,95.1923,,,100,,,,92.3077,88.9895,,81.5385,79.3808,86.2982,,98.4615,100,,,100,,89.7436,,85.0888,89.1403,90.8334,,98.0769,95.0981,97.0833,95.8088,97.9412,99.1176,95.8333,97.0833,94.9039,91.4253,94.7285,94.3891,90.641,89.1795,,93.8462,94.8452,92.8624,96.0287,94.4697,93.9583,,98.5577,100,92.5,89.1945,87.6111,90.8333,88.2452,93.6779,,,92.8571,97.0588,,,,91.6667,96.5686,94.5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8571,,,,,,,,,,,,,,83.3333,,,,,,,,,,100,,,,91.6667,,
"Rainier Beach","Seattle","WA","Seattle","King",,,100,,100,,,,,100,,100,,,100,100,100,92.3077,94.6154,,,100,96.5398,,,,100,100,,95.7265,,,,,,,,90.9091,92.055,96.1364,,,100,,100,95.4751,,,100,,,100,,100,,,,,90.9091,80.2139,,88.8986,,98.5577,100,,100,100,95.4545,96.8182,,94.5055,,,94.4444,97.7124,99.1667,100,94.1176,95.8824,94.6638,91.9444,95.0397,98.3333,,100,100,100,100,100,100,96.4286,97.5,95.8036,97.8125,,,100,,100,100,100,,100,100,96.1539,,98.2249,,,,100,95.4751,97.3077,98.8462,100,87.5,,,90.9091,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8182,,,,,,,,,,,,,,,,,,,,,,,,,,81.8182,,74.8252,,,,45.4545,,,,,,69.2308,81.9827,,83.9161,71.123,,,,,,,,,,,,,92.3077,,84.6502
"Tremont","Cleveland","OH","Cleveland","Cuyahoga",,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8182,,89.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West End","Saint Louis","MO","St. Louis","Saint Louis City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Teralta East","San Diego","CA","San Diego","San Diego",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ponce de Leon","Stockton","CA","Stockton","San Joaquin",,,,,,,,,,,,,,,,,91.6667,,,,,,91.6667,,,,100,,,,,,,,,,,,,,,,,,,,,100,,,,,,,92.8571,,,,,,,,,,,,,,,100,,,,,100,94.6524,96.8182,,,100,,100,94.6524,96.8182,,,100,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4545,,,,,,,,,,,,,,,,,,,,,,,
"Howe","Minneapolis","MN","Minneapolis-St Paul","Hennepin",100,100,,100,100,100,97.7272,96.6849,92.8481,95.7985,95.9211,95.6184,97.4079,99.2105,97.0588,,98.6425,100,100,100,96.875,97.8125,99.0625,98.1482,98.7037,,100,,94.8718,93.0532,,98.3516,100,96.6667,97.6667,99,96.875,93.6458,,,100,96.0784,95.3939,,95.7459,95.3431,97.625,99.25,100,95.4545,96.8182,98.6364,97.2222,,94.193,92.4627,96.0741,94.1502,92.2727,93.3712,93.0114,92.8869,91.25,,93.6437,88.0289,93.3772,97.5,100,94.1176,95.8824,98.2353,,95.4751,97.5778,94.5722,,95.1549,98.5294,96.1309,95.6667,97.6,97.019,98.3333,99.2857,100,96.1539,97.3077,94.6795,97.0833,98.75,97.8261,98.4783,94.8024,90.9358,89.9733,88.8035,,97.1154,100,100,100,97.6191,98.3333,99.2857,,100,,,,,100,92.1569,,,92.3077,93.1561,96.6587,,,,,,,100,,,64.2857,80.3922,85.0596,,,,,,,,90.9091,90.3743,92.7554,88.5,90.119,95.1666,,,,,,,87.5,91.1765,,,,,,,,,,,,,,,,,,,,,,,,,68.75,75.3676,59.1458,49.3106,57.8734,,,,,69.2308,,67.2584,,,83.3333,,,91.6667,72.0588,75.8333,,76.9231,74.0196,73.0278,81.5159,75.8334,75.1401,,76.4706
