"RegionName","City","State","Metro","CountyName","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Holden-Parramore","Orlando","FL","Orlando","Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532467532467532,0.585296216987865,0.555555555555555,,,,,,,,,,,,,,,1.16982836495032,
"Plaza-Shamrock","Charlotte","NC","Charlotte","Mecklenburg",,,,,,0.655515370705244,0.55,0.68,0.68,0.68,0.665236051502145,0.676352705410821,0.676352705410821,,,,,,0.694444444444444,,0.666666666666666,,,0.6734496124031,0.666666666666666,0.550595238095238,0.666666666666666,0.666666666666666,0.666666666666666,,,,0.714285714285714,0.677447552447552,0.707142857142857,0.707142857142857,0.721212121212121,0.688073394495412,,0.535714285714285,0.663544106167056,,0.535714285714285,,,,,0.833333333333333,0.892857142857142,0.739361702127659,0.836120401337792,0.821004566210045,0.771028037383177,0.771028037383177,0.769689737470167,0.786004056795131,0.862068965517241,0.754310344827586,0.759897828863346
"Northcrest","Columbus","OH","Columbus","Franklin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824175824175824
"Midlothian","Richmond","VA","Richmond","Richmond City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838199513381995,0.838199513381995,,,,,,,,,,,,,,,,,,,,,,,,,
"East Cesar Chavez","Austin","TX","Austin","Travis",,,,,1.31348511383538,,,,,,,,1.25739644970414,1.19641076769691,1.171875,1.23076923076923,1.30612244897959,1.4125,1.13095238095238,,1.46739130434783,1.41089108910891,,,,,,,,,,,,,,,,,,1.70113408939293,1.65094339622642,1.63043478260869,1.94444444444444,1.95945945945946,,1.83887915936953,,,1.68,1.6997084548105,1.6997084548105,1.78423236514523,,1.89620758483034,1.94848084544254,1.92857142857143,,,
"Judkins Park","Seattle","WA","Seattle","King",,,,,,,,,,,,,,,,,,,,,1.53721682847896,1.55982905982906,1.53721682847896,,,1.56060606060606,1.67763157894737,1.63362068965517,1.53846153846154,,,,,1.54090909090909,,,,,,,,,,,,1.295,,,,,,,,,1.84615384615385,,,,1.84615384615385
"Wilson","San Bernardino","CA","Riverside","San Bernardino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0693359375,,,,,,,0.887850467289719,0.949126803340926,1.04680534918276,0.99009900990099,,,,,,,,0.928571428571428,,,,1.00274725274725,1.10759493670886,1.015625,,
"Downtown Business District","Bellingham","WA","Bellingham","Whatcom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53153153153153,,,,,,,1.6875,1.66267942583732,1.68094218415417,1.40769230769231,,,,,,,,1.58143939393939,1.65432098765432,1.67023554603854,1.59821428571428,1.55536028119508,,,,,
"Rosedale Park","Detroit","MI","Detroit","Wayne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668693009118541,,,,,,,,0.683176771989752,,,,,,,,,0.649350649350649,0.65136476426799,0.65136476426799,,,0.677048070412999,
"Enderis Park","Milwaukee","WI","Milwaukee","Milwaukee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.769728331177231,,,,,,,,
"High Country","San Antonio","TX","San Antonio","Bexar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804311774461028,,,,,,,,,,,,,,,,,,,,,,,,0.948873483535528,,,,,
"Courier City","Tampa","FL","Tampa","Hillsborough",,,,,,,,1.38584667228307,1.38261851015801,1.38228941684665,1.32231404958678,1.27090909090909,1.24110671936759,1.27090909090909,1.16959064327485,1.17139334155364,1.24378109452736,1.27450980392157,1.27551020408163,1.5,1.27551020408163,1.24378109452736,1.24378109452736,1.28769230769231,1.34197324414716,1.3764450867052,1.31546134663342,1.28524046434494,1.34986225895317,1.3678905687545,1.4,1.42160844841592,1.3678905687545,1.38659320477502,1.3647851727043,1.32669983416252,1.35531135531135,1.40056022408964,1.38099106417547,1.41533277169334,1.39771283354511,1.43027413587604,1.4093137254902,1.3,1.25,1.32669983416252,1.40547263681592,1.34486071085495,1.3681592039801,1.36098509397278,1.45261845386534,1.48542600896861,1.48922686945501,1.43250688705234,1.51029055690073,1.48837209302325,1.40168539325843,1.45673603504929,1.42602495543672
"Candler Park","Atlanta","GA","Atlanta","Fulton",,,,,,,,,,,,,,,,,,,,1.0875,,1.03864734299517,1.04166666666667,1.08666666666667,,1.18534482758621,1.195,,,1.11333333333333,,,,,1.10759493670886,1.00666666666667,,1.05384615384615,1.30357142857143,1.2125,1.16,1.13484646194927,,,,,,,,,,,,,,,,,
"Heritage Hill","Grand Rapids","MI","Grand Rapids","Kent",,,,,,,,,,,,,,,,,,,,,0.85,0.85,0.818181818181818,0.75,0.804347826086956,,,,0.825825825825825,0.772687986171132,,,,,,0.8,0.791666666666666,0.75075075075075,,,,,,,,,,,,,,,,0.818181818181818,0.994444444444444,0.816629547141796,0.892857142857142,,
"Alderman Park","Jacksonville","FL","Jacksonville","Duval",,,,,,,,,,,,,,,,,,,,,,,,,0.49715909090909,0.513808606294155,0.49715909090909,0.557262569832402,0.597305389221556,0.557262569832402,0.550426136363636,0.550426136363636,0.571917808219178,0.597305389221556,0.60361216730038,0.597305389221556,0.597305389221556,,,0.597305389221556,0.597305389221556,0.59495896834701,0.586166471277842,,,,,,,,,,,,,,,,
"Cox","Oakland","CA","San Francisco","Alameda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,
"Glen Oaks","Baltimore","MD","Baltimore","Baltimore City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.140625,,,,,,1.015625,,,,,,,,,,,,,1.20523415977961,1.06907894736842,1.06907894736842,,,,1.23355263157895,1.23355263157895,1.15131578947368,1.15131578947368,1.13571428571429
"Bywater","New Orleans","LA","New Orleans","Orleans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82403433476395,1.97718631178707,,,,,,1.931330472103,1.93181818181818,,,,,,,,,,,,,,,
"Parkwood Maintenance","San Antonio","TX","San Antonio","Bexar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575168583895279,,,,,,,,,,,,,,,,,
"Mount Vernon","San Bernardino","CA","Riverside","San Bernardino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13327032136106,,1.1,,,,,,,,,,,,,,,,
"Pittsburgh","Atlanta","GA","Atlanta","Fulton",,,,,,,,,,,,,0.611111111111111,0.611111111111111,,,,,0.48076923076923,0.561377245508982,0.561377245508982,0.575810185185185,0.568181818181818,0.568181818181818,,,0.697836706210746,0.78125,0.711743772241992,0.767620376831821,0.705348133198789,0.763358778625954,0.763358778625954,0.767620376831821,0.763358778625954,0.763358778625954,0.636105860113421,0.607805502239283,0.767620376831821,0.767620376831821,0.720108695652173,0.701311806256306,0.726538849646821,0.667735042735042,0.549754299754299,0.599333333333333,0.579457364341085,0.667735042735042,0.612701252236135,0.612701252236135,0.578034682080924,,0.709219858156028,0.684210526315789,0.599333333333333,0.628233555062823,0.617792421746293,0.535714285714285,0.566
"Eastern 49-63","Kansas City","MO","Kansas City","Jackson",,,,,,,,,,,,,,,,,,,,,,,,,0.513059701492537,,,,,,,,,,,,,,,,,0.739247311827956,,,,,,,,,,,,,0.676895306859205,0.722727272727272,,,0.555555555555555
"Concordia","Milwaukee","WI","Milwaukee","Milwaukee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942857142857142,0.942857142857142,0.942857142857142,0.942857142857142,0.942857142857142,0.971428571428571,0.971428571428571,0.971428571428571,0.971428571428571,,,,,,,,,,,,,,,,
"A Mountain","Tucson","AZ","Tucson","Pima",,,,,,,,,,,,,,,,,,,,,,,,,0.671641791044776,0.65524193548387,0.671641791044776,,,,0.671641791044776,,,0.742331288343558,0.708387096774193,0.596612779060816,0.553359683794466,0.581929555895865,,,0.648097076668505,,0.577777777777777,,,,,,,,,,,,0.630434782608695,0.639356814701378,0.64882400648824,0.64882400648824,
"Arrowview","San Bernardino","CA","Riverside","San Bernardino",,,,,,,,,,,,,,,,,,,,,,,,0.991666666666666,,,,,,,,,0.992857142857142,0.992857142857142,0.964285714285714,0.964285714285714,0.964285714285714,0.875943000838222,,,1.04265402843602,1.08823529411765,1.07564191533657,,0.964285714285714,,,,,,,,,,,,,,
"Collingwood","Charlotte","NC","Charlotte","Mecklenburg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925837320574162,,,,,,,,,0.916666666666666,0.916666666666666,0.916666666666666,0.916666666666666,0.916666666666666,0.933333333333333,1,1,1,1,1,1,0.982532751091703,0.93655589123867
