"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Clearview","New York","NY","New York","Queens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.266817838246,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macalester-Groveland","Saint Paul","MN","Minneapolis-St Paul","Ramsey",,83.3333333333333,83.3333,,88.0713,87.51,88.2911,87.9754,88.0423,79.0699,78.2022,80.8183,88.3912,92.2858,89.7704,87.9791,92.0654,93.3649,90.7636,,,93.75,98.5193,103.6142,101.9466,101.6474,97.5056,99.6718,105.0555,104.7982,103.1881,98.0487,97.4931,92.5109,98.0448,103.9564,105.1207,104.0869,110.9758,117.8742,120.1648,125.1292,122.5499,122.8314,123.2859,118.1241,118.9489,125.234,119.5678,125.264,126.2686,127.2848,137.9783,141.8366,144.5676,141.4982,143.0627,,140.9188,144.4374,144.1059,154.59,157.4752,159.4052,151.7868,152.9357,152.5554,157.4822,162.7798,164.5772,156.2204,157.0596,155.0886,160.514,169.1954,172.3395,179.9261,175.1235,179.2287,175.6372,175.9707,178.64,171.0749,174.6367,181.9409,194.6896,187.7171,186.0799,185.4535,192.2334,194.2504,195.5095,185.4556,181.3851,188.5139,191.9909,193.1189,203.009,199.8857,200.8593,207.8559,213.2393,210.0917,202.387,203.8986,203.3948,202.8239,197.7993,210.221,224.4345,223.5114,222.4362,225.7916,220.9649,211.8832,219.9465,210.39,211.0234,220.2659,229.3344,220.1211,217.017,220.8018,219.4093,219.0157,207.1856,218.2531,222.9908,224.0982,224.4632,218.9857,,,,196.238757154538,,,,,,,,,,,,204.861111111111,,208.9889,208.4361,,,,,,191.592920353982,,,198.688767936665,199.7537,205.0548,225.0768,,,205.07399577167,192.1856,,190.7198,,205.0524,212.4562,213.5568,215.2107,213.7156,,201.0552,,,,176.608187134503,176.7378,188.4751,187.5901,199.095,188.1853,,,186.361513311537,,,,,,,,,,,,189.13612565445,204.1418,197.8197,190.6513,184.3551,198.4388,197.4895,201.205,198.7796,195.345,197.0456,195.1705,204.7434,206.4086,213.5638,,190.4517,,214.2073,220.1344,221.3493,216.881,216.3854,222.8235,226.3804,
"West Price HIll","Cincinnati","OH","Cincinnati","Hamilton",,56.7612687813022,,,60.9756097560976,,,,51.1958997722096,,,58.4872471416007,57.3728,57.4515,56.8213,55.3438,53.9493,49.9252,52.6839,55.6662,52.3672,,,56.8421052631579,53.2246,54.6777,57.5599,57.1592,58.7901,55.9943,55.6661,53.3902,54.7806,57.1382,54.1574,57.0939,57.6277,60.6002,58.936,62.1822,59.8004,59.3322,61.476,59.0893,57.8084,57.489,54.8686,49.696,53.0685,61.6417,61.5749,64.7777,65.1189,63.343,63.2092,60.3077,61.9544,65.3061,60.091,61.7662,63.3545,66.8135,68.7217,66.8142,67.6695,71.7531,66.2112,64.0907,66.5981,66.1913,61.541,59.9508,66.0667,65.5311,66.6854,68.9605,66.4677,70.8523,71.8576,,73.0003,70.4298,,72.0028,73.7077,73.1563,73.8965,75.7216,76.7811,74.0281,69.9843,72.374,62.787,62.4373,68.6282,72.3761,70.3617,71.1713,69.6205,70.6247,71.3994,72.3905,72.7097,67.4818,69.9691,68.4548,69.0062,69.293,68.4257,68.3472,70.2785,74.7321,77.6488,77.3454,72.7248,67.7546,70.9058,72.2352,,70.2741,72.6075,71.3792,70.8515,68.4301,70.4507,71.4493,67.7651,67.2517,69.4391,65.8131,,66.8424,66.5796,66.4183,63.5835,71.5918,67.9906,,,57.3267933782955,,,,,64.5645645645646,,,70.6486833654464,,53.0093,,,48.4817813765182,,,,,61.3395225464191,,59.9728,51.318,40.9078,46.9215,47.4988,54.7015,,,66.40625,61.0078,61.7042,62.9293,59.2829,,,,41.371158392435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3546552949538,,,,,,,,,,,45.9506031016657,49.3815,,,,,,
"Okolona","Louisville","KY","Louisville/Jefferson County","Jefferson",,,70.2439024390244,,67.6095,,67.2292,,65.7421,65.3049,,,,68.3035714285714,,50.7274,60.9404,63.8719,70.6349,68.8039,65.6414,,,71.623212783852,63.6936,,70.7725,69.2712,71.133,73.4852,68.4891,70.3396,65.3617,65.3652,70.5716,70.353,70.2777,72.3191,75.0581,71.9522,76.1835,78.8577,83.9597,78.3265,75.6576,75.2768,77.094,75.1929,73.3396,77.6327,81.992,,81.4992,82.8265,,77.1572,76.4006,72.7609,75.2186,78.3864,81.2132,82.6541,82.8188,78.5514,81.6182,89.0162,88.469,,84.0716,79.2249,76.6599,79.2033,82.0155,84.1122,79.137,82.3423,85.656,88.2087,87.7521,88.2775,86.0778,86.1995,83.3379,80.9211,87.7508,90.4818,88.8966,88.8156,86.8499,91.8446,90.1515,90.6741,88.1122,88.8581,83.8782,86.5578,89.5891,91.6842,91.4136,88.7192,86.8638,91.9461,95.4364,92.5384,96.5557,95.0738,90.8416,87.2503,84.2741,89.781,95.2385,93.9785,92.2048,93.2522,95.243,91.4371,92.1554,95.2993,95.6577,93.0642,95.0645,95.9654,98.9913,94.354,98.5031,96.5516,97.5236,97.8901,97.3641,94.3445,92.2965,90.6147,97.465,98.6189,97.9792,96.3286,91.9823,91.4725,93.2337,94.0012,92.1004,96.3934,92.9134,98.5836,98.5361,97.6293,100.8368,101.6505,96.8237,94.5372,91.5507,90.7833,92.6125,89.4063,88.7614,86.0573,83.2406,91.9996,95.4208,93.3394,93.7831,95.7703,94.0871,94.1543,97.1974,97.2333,,92.4389,93.5871,98.1582,93.4707,87.5414,79.3121,77.7437,80.3288,88.1308,91.4506,93.9529,91.6857,96.3772,90.9015,86.7794,84.3348,83.785,86.8586,,,,,,,95.2045133991537,91.3471,,,,,87.5,,,,,,102.996254681648,,95.5996,87.5019,,,94.6969696969697,93.4591,,,,,,97.9623824451411,103.5698,100.1005,96.883,97.4524,95.7364,98.3683,96.0111,97.5587
"Westgate","Henderson","NV","Las Vegas","Clark",,,,,,,,78.2967032967033,,80.7305,80.073,81.4668,82.336,82.6415,80.7129,80.3976,80.9062,79.0657,79.7392,79.6959,80.5805,81.128,79.3819,79.4014,79.3159,81.4516,80.5656,81.0461,82.143,80.6821,83.1228,81.4414,83.3373,85.4139,86.5351,85.3072,83.7883,83.6402,83.7594,83.2506,80.4884,81.5179,82.6245,,84.9055,86.7329,85.7336,86.4137,86.5033,87.082,88.3284,86.5893,85.8248,89.3493,95.8288,,,93.1198102016607,96.2548,94.4915,95.5813,95.2708,98.3336,104.7294,107.2079,107.4898,105.1114,105.2784,104.9454,105.4531,108.1578,110.406,111.854,110.0988,109.3081,107.0052,109.1034,111.7673,114.1939,116.0093,116.1849,115.7912,115.8396,120.3327,121.0506,125.1772,126.437,127.7412,126.4124,129.1235,134.437,138.2767,143.8522,142.5001,141.8966,154.2525,165.6105,182.0629,195.1488,204.9582,204.1918,202.9486,204.7169,206.3151,210.4593,205.7343,205.8909,207.7933,209.5784,206.5538,205.7511,208.5737,207.4631,204.719,207.5782,209.2912,211.7583,210.5731,204.1704,209.6002,212.2154,215.2752,214.7949,204.825,204.0776,215.5909,219.5336,211.5413,209.1437,200.6368,204.2703,205.1369,206.6441,203.0309,200.5714,195.2049,205.3338,200.0937,,,,189.195621132794,,160.7298,156.7514,156.4299,152.3205,155.7274,148.4326,144.028,144.1953,,129.9024,129.2949,128.3998,126.9581,120.7734,119.8231,125.4073,123.252,123.2701,120.9138,116.0971,,108.2363,113.1888,111.9351,113.3258,115.2452,116.8879,111.0061,106.9986,104.9361,112.1157,106.5154,107.2124,105.9243,104.091,101.2929,100.7972,101.848,103.5058,103.7929,102.1168,98.4022,98.7931,98.2969,104.9446,104.8102,108.6477,,102.428,102.5057,101.9424,100.5298,98.5383,98.7232,99.632,107.2486,109.6725,107.1659,104.583,108.0074,109.4385,113.8166,118.8848,125.7299,124.8038,127.0453,121.9509,119.9535,,132.062,130.4042,135.1408,131.1782,130.6116,138.8969,134.4969,133.8286,133.7773,142.3647,145.8184,,145.8239
"Greenbrier West","Chesapeake","VA","Virginia Beach","Chesapeake City",52.9228371005456,58.6555,61.4144,63.813,62.883,62.7846,62.192,62.8145,62.7118,,,63.1601731601732,,65.4836,,63.2978,64.2749,63.3107,62.4303,61.9763,62.3654,,63.1831,62.236,64.045,64.5931,63.6148,62.0163,61.2753,61.0527,62.6222,65.7224,65.8915,64.0517,62.3325,62.9295,63.4695,64.2441,64.9072,65.1388,67.6073,66.5468,66.3604,65.5482,,,,69.6289509848832,73.1515,70.839,71.3327,70.5242,70.5094,71.7645,,76.8066,74.8157,,,,75,74.3235,74.7994,75.8221,77.4214,75.7511,75.6365,,,79.6116504854369,,79.159,80.205,80.463,80.0597,78.8024,80.8273,79.7029,81.6385,83.9801,85.7377,85.7735,,84.1165,83.8197,83.0263,,81.8806,82.498,90.1375,93.274,94.0356,92.7381,95.0756,98.2455,98.4023,99.0783,98.9204,102.6694,105.8696,108.5651,112.5191,116.8554,116.0319,117.3781,119.2473,120.9658,122.3611,123.7012,125.4492,132.3597,135.1313,135.008,139.7615,145.902,150.839,150.1058,147.0055,146.6752,147.9099,147.6324,147.7802,153.6595,153.816,147.0987,150.6293,146.4505,144.8759,142.9646,139.8005,145.2404,149.0894,147.9457,146.3705,147.7149,150.1216,146.1978,,146.2998,,141.939,137.7904,141.7811,136.1844,136.6495,,145.1644,143.6721,141.8728,,,133.631194151097,128.325,,,132.875,126.6856,,130.822,131.9002,133.2366,,133.5342,131.6583,121.0141,,,122.432316287065,,117.2728,,116.8624,118.3868,,115.8439,,119.6927,,110.1046,120.5061,,121.4706,118.1985,120.7121,117.6049,120.76,120.5614,117.0879,117.1253,116.2073,,124.087591240876,,119.3596,121.2417,116.0891,115.3898,120.6529,120.2232,119.986,120.3604,103.5484,104.9045,107.2832,112.5343,120.6461,123.4842,123.3788,124.9033,116.3258,,114.0672,,,,,115.616621983914,117.6398,,119.5007,,121.4791,129.5526,126.9045,
"Goodyear Heights","Akron","OH","Akron","Summit",,50.0801282051282,48.7472,51.5552,52.8705,,51.3161,53.7218,,55.9248,53.4084,52.9037,57.9898,58.7946,60.9498,60.4593,63.0399,60.5033,57.6385,62.2363,63.4265,61.9287,58.8538,56.9421,58.6225,59.1006,60.0004,58.1077,57.9134,55.6091,57.7896,60.3587,60.6993,59.497,57.6581,58.5332,61.9752,63.5868,66.4086,67.0426,67.8054,66.9991,68.0803,68.0704,69.1196,64.429,61.655,67.843,69.0522,70.0801,68.2069,67.8471,68.1594,69.1198,69.2884,67.2333,66.2475,64.6364,65.4523,67.9115,68.1103,69.7291,72.0416,72.0114,70.6055,65.8053,72.406,71.7972,71.5408,68.0181,66.7794,61.4332,67.4979,73.9152,71.7765,69.7161,69.7449,66.7693,70.6401,73.8639,69.4581,70.1697,68.8241,73.9379,73.9542,76.6438,75.653,77.8988,77.7581,78.2701,73.9885,70.2013,70.4971,70.7187,69.4545,66.8029,71.3853,74.1257,75.3168,71.362,68.9035,70.4555,71.0517,70.9203,71.6104,71.3001,72.1749,74.7139,79.8164,81.3565,75.3695,75.0123,76.5203,81.8724,83.3681,78.291,79.5532,79.0868,77.4174,73.7335,74.2944,81.6992,78.6772,72.9996,80.4481,77.2762,75.4397,69.165,72.8955,71.7426,,,79.0697674418605,71.9489,71.1433,65.5341,67.7066,70.0764,74.7251,69.6008,,69.6647,,,,,66.6666666666667,,58.0484,67.4375,,,,,,64.484126984127,,,59.5238095238095,58.4023,54.7795,53.1732,55.0107,54.5621,,45.7541,42.6721,38.1832,41.1658,55.5184,62.1297,58.8769,,56.9133,,61.263,,,,,,,,,28.746465598492,,,,,,,,,,40.7381615598886,,49.9855,43.096,,,,,,,,62.6102292768959,66.8986,61.1454,64.6135,,47.3335,46.504,46.1421,53.0903,46.0804,,,62.3958333333333,61.7082,,,,,,
"Kings Grant","Virginia Beach","VA","Virginia Beach","Virginia Beach City",78.7286,76.1086,78.153,80.4067,77.498,74.3845,,,83.2602979842244,,,,77.3349196906603,79.2275,82.8848,84.5322,82.0933,79.895,76.8009,72.3193,71.0783,73.7277,76.5069,70.8148,76.87,81.6915,86.4023,82.6204,79.6426,80.0573,80.8163,82.4138,84.4883,85.9518,86.5987,82.0067,83.0186,81.069,83.6417,85.4437,86.2845,86.9829,85.5438,84.135,86.5429,,83.093,89.043,89.2241,86.6716,88.3746,95.2285,96.9804,95.8627,94.0046,93.6925,89.6388,83.5686,87.7331,96.0214,95.9649,93.0895,93.7194,94.1536,93.986,96.5698,97.0463,100.1777,98.1705,100.734,98.916,91.2899,92.4666,94.5405,103.7171,103.2465,105.8501,99.0686,99.7046,101.67,101.593,103.2645,,108.7681,105.1108,109.5947,111.158,114.6576,119.5837,117.7776,119.0367,119.762,117.8464,122.1982,122.3059,129.6863,136.6629,144.9095,151.5493,151.463,152.2719,148.3684,143.2056,136.4042,139.3063,150.9163,156.0768,156.8315,158.9704,167.7147,169.5091,180.1661,176.2062,175.8575,183.2598,186.5662,188.652,185.3842,175.1664,173.4803,175.5911,185.1518,188.1896,197.2374,193.5812,185.3169,170.8681,171.6612,176.7972,183.4668,,190.1154,192.3026,193.2634,180.795,182.2458,188.3856,,,,,,199.78914074855,,188.1506,181.5965,182.6902,184.2294,178.02,,,,,,,,,163.8179,169.6153,168.0124,169.4375,,173.9073,179.9821,,,184.238838084992,,174.5671,177.0335,170.9878,168.3448,161.6931,156.7458,,,155.232849273911,,163.4216,,154.0464,,161.5713,160.0233,,,157.643473844591,,162.3612,,,,,164.796633941094,164.7144,165.8652,149.5839,147.7409,154.5392,152.1462,156.1473,129.4187,141.6203,145.4481,159.8254,139.2827,140.5665,158.9709,172.6789,167.8769,,151.8102,160.3174,,,148.809523809524,166.6004,162.8292,167.4823,163.5214,166.2122,169.8802,177.4854,174.5415,168.6189
"The Plaza","Long Beach","CA","Los Angeles","Los Angeles",132.6216,126.3957,121.4338,129.0683,128.0269,125.8011,125.9648,123.9616,125.2068,,126.3471,119.516,126.4891,127.4766,130.6171,128.2401,130.3804,133.1302,136.1338,136.9691,134.5157,131.2384,130.8569,143.7655,144.3833,147.5769,146.0787,146.3266,145.1207,149.0998,149.4792,150.1431,151.3921,150.3197,154.498,157.7401,156.1603,166.0093,158.462,159.8007,162.7906,165.506,159.6292,163.5867,166.2628,165.5929,,174.8933,178.6732,183.185,182.7808,180.8347,178.6538,185.5923,189.4436,186.2889,180.6141,179.8672,181.9889,185.4926,185.5448,194.184,199.3395,209.5927,199.2076,202.3499,202.0487,215.0114,221.7506,218.0671,201.1397,205.9971,211.8122,216.0671,229.3356,229.9063,231.7685,248.2646,255.2631,259.8739,247.5411,248.3741,247.0341,246.0331,259.0653,261.255,267.1152,260.8212,270.9589,287.1435,302.4353,301.322,292.5183,298.9778,303.5464,316.0512,326.6972,354.9428,359.3222,373.0624,374.2324,375.0768,370.0361,369.9895,377.1546,388.4521,382.3675,381.9109,394.0121,403.5202,415.7157,423.3728,434.6429,441.6259,439.2415,440.0592,436.2476,435.4661,419.2883,434.3111,438.4137,451.6479,433.3585,422.8271,410.8771,426.6093,420.9757,414.5012,416.9106,427.1376,443.5462,433.828,428.6033,424.4467,420.6012,411.7999,426.5601,,415.6609,,,410.513136288998,405.4284,377.0579,,,372.771474878444,380.4888,343.6168,,321.0697,,374.3823,,346.3807,,319.5933,,346.5025,359.3712,353.1309,336.8941,342.7781,348.8326,,,327.752367079388,330.5466,,336.4612,337.767,326.9988,,323.8582,350.0394,334.7026,320.4033,,308.0532,321.5155,330.2758,319.1875,314.8429,,299.8568,306.1486,307.0353,316.0139,302.5489,,,292.77657807309,326.5814,322.1811,300.4365,290.1257,285.5392,299.9423,325.9302,339.9211,332.2868,,,346.781115879828,334.6235,352.1072,368.5033,374.7656,374.7963,373.8688,393.1277,390.9003,371.6624,,,,375.213189312109,381.5757,386.7048,414.2984,407.425,399.7201,404.3371,406.4297,392.6507
"East Tampa","Tampa","FL","Tampa","Hillsborough",36.106296938186,35.0518,33.257,30.7102,,23.5382,24.7307,,34.7142,,42.0683,36.1292,37.7707,41.3116,37.1173,31.3151,32.1777,,33.8433,39.7297,34.7901,,37.4698,38.6137,37.9696,34.2087,36.6723,39.9439,45.3072,43.8714,37.6983,38.8651,39.9429,,42.9789,37.9353,39.715,34.9867,39.1458,45.1742,47.7094,49.2114,44.6703,41.3284,42.3977,49.1844,48.1602,45.389,48.309,50.05,52.017,52.3892,52.8141,54.1734,57.0245,52.5247,54.1314,58.6081,61.0625,57.7228,56.9553,51.8583,54.0606,51.4013,55.5636,55.1973,57.5616,57.5781,58.505,60.2878,60.4473,60.1036,57.6141,57.9128,58.6822,57.3699,59.4697,56.5852,58.1074,61.5371,54.0396,60.1904,55.8318,60.6495,61.6804,65.6916,61.6313,65.9598,63.3089,66.2166,63.9388,65.909,61.058,55.0444,65.6084,70.6089,74.0951,72.065,76.0768,76.0225,82.045,83.5677,80.2672,80.5947,84.6119,91.2834,92.67,96.8052,96.6229,93.0434,96.049,102.8097,104.1644,105.1785,107.3767,106.8527,111.6362,109.4109,109.2931,114.6972,112.3064,117.9007,118.821,126.5897,125.2663,126.9798,133.4597,138.9459,134.201,132.9583,136.9939,141.515,139.2411,136.4266,138.4773,141.8876,141.3247,,141.8746,135.2737,136.1609,131.5916,110.1839,,114.7525,,,115.722266560255,,113.2436,,75.5254,,,,32.4528301886792,,,,27.5103163686382,,32.6987,33.2357,,37.3834,31.4512,,30.1883,41.8235,39.0497,36.115,,,,32.8467153284672,35.4296,34.0152,,,,,32.3809523809524,35.605,30.1459,27.4296,25.1135,27.8319,24.2719,27.9716,45.2235772357724,38.3771,34.8041,,38.4001,37.5583,41.2077,40.678,37.6811,42.4749,35.0372,,,,,,,,,,,,,,,,43.2291666666667,38.5672,39.0114,36.5579,43.1228,,58.5605,51.832,,38.772
"Chatham","Chicago","IL","Chicago","Cook",,,,,,73.9942528735632,,,,,,,,,,,,,,,,,,,,,78.3289817232376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9565217391304,,,,,,,,,,,,,,,,,97.8021978021978,,,,,,,93.8841201716738,,,,,114.087301587302,,,,,126.156433978133,122.2585,127.8321,130.9824,,139.5821,147.3837,140.302,,135.8095,,,124.378109452736,,149.1516,,,,152.603231597846,138.6013,,129.8348,120.4342,125.9612,130.0387,134.5709,164.8022,159.7548,149.9139,159.9105,149.7945,,,160.401002506266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"McGinley Square","Jersey City","NJ","New York","Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.282051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warrendale","Detroit","MI","Detroit","Wayne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4525139664804,,,,,,,,,,,,,,,,,,,,,78.7824529991047,82.9488,85.8486,90.6291,90.799,85.9293,85.3535,,77.5391,83.5644,,,,77.0351328191945,84.0521,90.3778,87.8201,79.388,82.2056,78.5138,,,,,85.3636363636364,88.668,86.9379,89.6078,,80.4679,77.4436,88.8392,90.4019,,,92.375366568915,88.1802,87.4093,,87.0209,,93.0378,93.3931,,96.2555,96.4893,94.4337,87.6788,94.0983,93.1145,86.3727,91.2222,81.7595,85.0102,88.1466,90.8123,94.3321,90.8331,85.9975,85.9648,,83.1179,89.4473,90.7488,91.9699,94.1849,95.9441,96.2252,,83.7934,87.4477,,99.777,103.1507,98.5154,97.5292,86.9332,81.7871,86.5978,88.3276,,90.6614,92.6827,98.5068,107.0921,,105.6608,96.2639,92.7822,102.2292,92.0959,88.426,82.4866,79.17,94.8753,,101.4304,,95.5463,,77.0302,95.3013,,,42.2535211267606,48.2138,,51.6633,48.5909,33.4037,,,,,,,16.5016501650165,,,27.3224043715847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tule Springs","Las Vegas","NV","Las Vegas","Clark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0815494393476,74.506,73.3512,73.05,,77.8627,73.5927,,,,75.6029684601113,75.3303,76.255,76.3759,79.483,78.852,78.0634,76.6651,77.8724,79.3541,79.7943,82.1937,79.5875,78.3755,78.9661,79.7198,82.6767,83.2757,84.2112,85.1275,85.5361,87.0063,89.1147,92.4237,90.273,89.5254,89.9789,88.0761,89.0416,89.2281,88.6732,93.6434,97.2158,97.1946,,93.4851,95.7517,99.1503,101.7079,100.4439,100.7793,103.2117,101.9597,100.1671,101.7367,106.0786,107.3785,112.5096,114.9517,117.0368,119.3232,125.0883,133.1461,141.8479,148.6454,151.1239,150.5824,150.3314,156.3831,162.4133,165.1176,167.154,167.6899,170.797,175.6808,173.6279,176.1469,177.4397,177.3816,181.8491,185.372,184.6641,178.6097,180.791,183.2875,185.5935,184.1773,184.4157,180.2267,177.8506,178.695,182.463,182.0251,179.2416,179.8089,180.1258,182.9013,175.7201,178.3602,177.7071,176.5965,172.2902,162.0841,159.2582,154.4643,150.2662,,148.0879,143.9484,133.1666,127.1653,127.5028,129.4737,129.5271,131.0868,126.8162,115.0401,114.1823,104.8383,108.1854,109.9312,109.1254,108.7966,107.1757,103.2888,106.2869,105.7389,99.2999,94.0863,86.4138,83.1883,87.0176,83.9299,85.2457,86.5374,87.541,85.2661,83.5748,87.7738,84.5592,82.9332,78.6258,74.67,76.0372,74.7126,76.7534,77.8952,74.9711,72.9713,71.8977,73.2225,73.2354,75.7376,71.3413,67.4153,71.6187,70.6004,75.3754,74.9467,72.6112,78.8453,79.612,79.6656,82.1455,81.9519,80.2444,82.1007,85.3355,89.972,90.4474,89.9382,91.096,90.4871,96.2401,99.2127,101.3955,101.3526,103.7896,108.472,103.3776,106.4898,107.1894,109.1022,107.5613,108.2691,107.205,112.3902,112.0889,105.9716,107.0353
"Southwest Raleigh","Raleigh","NC","Raleigh","Wake",,78.5997357992074,77.431,,,,,,,,,,,,,73.9247311827957,78.2289,,,,77.8097982708934,,,79.0774299835255,77.026,78.2736,75.4944,77.0995,78.2604,75.3796,,75.3799,79.2115,78.5309,,79.3501,83.5035,84.8776,85.3404,83.4675,80.8497,84.64,86.4372,84.9771,83.9142,,91.7027,88.0582,88.6963,89.5192,84.7329,80.2,82.8157,81.8946,82.8192,,81.4101,,83.7995,85.8434,88.2763,90.4367,90.5038,89.2244,90.6991,88.6794,89.3297,87.1222,92.1459,90.5283,95.5762,91.2,90.3832,89.4282,89.2365,90.3968,93.4774,94.611,93.4889,93.6459,88.8244,91.5556,91.8708,92.4527,94.719,94.1956,91.4624,92.7024,93.3433,93.1097,91.7794,92.2315,90.267,78.2938,,80.4347,88.3793,92.257,93.7263,95.8676,93.5474,,93.9021,,,,86.3844393592677,92.8879,94.775,98.0429,96.7267,97.7975,93.5906,95.1996,94.4341,92.8379,95.2376,98.2005,96.6618,95.6785,99.2453,101.334,101.8845,101.844,104.0313,104.0598,103.0054,107.2447,100.0279,96.9062,91.1212,97.6696,100.2534,100.9141,103.2871,102.2509,104.8537,110.5335,106.7524,107.8591,109.0656,109.3602,,111.8325,110.7525,110.1789,110.0707,109.6464,109.2568,108.5877,107.481,106.8968,105.4703,,,107.776617954071,109.211,108.9952,106.6762,101.5253,99.8878,102.8015,100.9944,105.2372,106.27,,102.9655,104.2999,100.5109,103.9467,104.152,103.6577,98.8125,,101.7349,,,,,,103.550295857988,98.4709,,93.6351,98.3052,,,,101.559598960267,,,85.7843137254902,95.9426,99.1064,100.9878,104.5005,,98.3355,95.6406,98.1492,,,,,,108.214849921011,105.5394,101.3938,97.2813,96.4583,99.335,102.8878,104.8247,103.1242,,,103.072348860258,104.0804,105.9603,108.5015,111.8604,,103.4998,,105.2101
