"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Fairgrounds","San Jose","CA","San Jose","Santa Clara",,,,,,,,,136.53483992467,127.9809,,132.8169,135.6048,132.4951,134.3365,133.8292,,136.3354,139.0542,140.8251,141.4804,,140.6579,146.5573,148.9884,151.1819,157.2378,159.8948,159.2039,156.6848,158.2817,160.1097,167.2879,177.3222,179.6952,176.13,171.8697,177.5896,183.2915,187.4362,191.1884,192.1556,193.1044,192.8394,193.9594,201.302,209.0982,216.0479,225.1488,242.2297,245.7603,246.3591,248.2068,268.4002,268.4209,269.1145,291.5606,295.7653,,284.1873,,280.6992,279.9067,,270.7383,261.1512,264.8244,,,242.094861660079,247.5744,259.2635,267.7198,273.8093,281.0683,289.1391,301.2886,307.492,310.0763,310.2941,308.8235,292.4933,284.1473,279.0789,,281.7906,287.1875,290.5798,281.6037,298.488,292.299,293.3269,287.8088,292.9017,300.8558,301.1652,294.7443,294.5431,301.3401,302.6114,303.8386,311.7106,323.8592,325.1191,331.5487,347.2793,366.3492,370.3077,373.8001,377.6654,381.945,389.193,395.2756,406.7312,401.1755,435.591,456.4286,469.6402,449.0486,442.4798,435.4337,427.9484,441.9524,456.8073,448.6908,433.4955,426.7644,428.8543,420.8175,,,421.270718232044,395.44,405.6585,396.6532,400.4338,,,,,,,,,,,,,,,,,,,,,,,,,286.532951289398,265.6415,258.8973,252.9552,262.2691,263.2556,254.3211,257.5873,254.9889,261.8913,256.4213,246.7549,258.4011,263.5268,257.3169,244.3415,254.3402,,,228,243.1462,237.8226,225.6236,,226.1057,241.7465,232.2201,219.5823,223.6419,,225.6345,229.1338,234.8893,212.4699,,233.7305,246.8032,241.5839,239.8845,231.1201,267.1731,266.2505,279.8597,,315.4528,322.5298,329.2246,339.9857,357.3086,340.1738,342.3034,335.3998,332.8592,323.0439,323.8371,332.6705,350.5475,354.4976,359.7584,361.797,374.4217,367.904,358.7461,355.7527,380.4353
"Granada Hills","Los Angeles","CA","Los Angeles","Los Angeles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9717223650386,100.2801,99.636,,,,,,,,,,,,,117.083946980854,112.0564,,,,,140.052356020942,137.6271,,,,,,,,,,,,,,151.477832512315,153.6516,,,,,,,,,,,,,,,,,,,,,259.173046251994,,264.0831,,,,,,,,289.012211668928,,,,269.990730011588,272.8793,293.2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valencia","Santa Clarita","CA","Los Angeles","Los Angeles",125.1768,126.0373,125.1775,124.3628,123.9803,126.8638,124.848,122.7321,120.7907,115.0374,116.5941,121.8601,120.7344,122.0224,120.0169,118.8331,117.8456,119.29,119.4745,120.2588,119.4874,118.387,123.9256,125.9998,126.9759,129.0748,132.2017,135.8685,137.1032,139.55,139.4297,135.4588,137.2034,137.9137,142.7505,148.0108,148.7845,147.5639,149.9846,153.1779,156.7496,155.3589,152.9309,156.3439,158.2906,156.0914,156.7387,160.0117,161.4891,158.1877,157.9627,157.8739,158.4426,158.2474,159.0207,161.3139,,,,,165.4265,166.8183,169.1807,166.9027,165.6594,168.7435,171.595,177.4284,177.4883,178.3062,180.0885,180.9505,182.8385,181.5154,183.9742,192.4087,198.3745,204.6267,208.3021,208.6427,213.904,214.748,215.1874,218.0867,220.3777,228.4771,230.4311,235.4953,240.1236,247.0388,252.7063,254.6173,253.6889,252.804,261.5979,271.4365,276.4536,284.1045,288.4685,283.4613,286.5564,283.703,286.4735,287.9241,288.3016,295.6445,304.8106,315.7599,319.7802,325.8742,336.5115,340.8801,338.0977,340.2301,354.0033,356.2403,351.4352,353.0685,357.002,354.8984,350.9133,351.9116,354.9787,358.2027,361.3401,364.5728,359.3017,357.5617,343.1726,345.8767,344.2222,354.8905,355.8412,343.5644,336.2273,330.9333,334.7998,337.2962,334.2506,339.4923,319.8714,305.6391,288.6123,292.6819,288.4159,277.2173,283.6039,279.7519,276.2108,273.8903,266.9202,258.459,261.201,,251.3308,243.3912,242.4889,227.0997,240.2933,240.7515,240.5437,240.6408,240.6143,242.7797,253.7616,244.6529,241.0182,244.2698,251.4259,253.3828,245.3814,242.1985,242.7896,241.9794,242.75,238.2074,237.0881,228.9663,226.5054,228.0641,223.5817,214.0131,223.3941,229.3096,221.8756,219.075,217.0213,221.6037,226.6399,231.6018,213.3788,230.1626,214.2392,213.6824,207.8662,210.2728,206.789,206.9686,205.5348,206.6644,209.9637,215.0328,217.6237,225.6852,230.2886,239.4689,252.9993,258.9201,259.9197,260.1717,263.9732,264.4916,261.6864,270.7076,270.4857,270.0217,274.6529,283.3047,286.4561,277.0671,272.1967,274.6414,286.465,287.243,293.8429
"Michael Way","Las Vegas","NV","Las Vegas","Clark",76.4033,76.4033,72.5025,,,67.5355450236967,82.7144,77.6353,,87.8779,80.6811,,69.4357,75.8673,72.3804,70.0364,68.4784,68.6929,68.7204,,68.7204,,,68.7203791469194,68.7204,,,68.5369318181818,,,69.9052132701422,,70.8166,,71.09,,,,,79.1444444444444,,79.8026,76.0374,76.5311,78.4961,,,71.3114754098361,69.0522,68.5357,73.522,77.772,,,,,73.0912476722533,,76.7046,75.2422,74.6661,73.1638,80.3058,80.953,78.259,75.356,79.966,83.3091,83.4856,,,,86.4186046511628,78.1207,,,,,,85.5745721271394,,,78.8352272727273,82.4078,83.9976,82.1871,84.0506,86.5103,85.995,87.0639,85.1557,81.5609,86.03,85.5306,86.5466,82.5682,88.0527,96.4049,109.9443,121.1888,128.2074,128.86,128.7582,131.1618,126.5979,127.5375,126.3539,128.8176,130.1503,131.4363,136.5706,138.366,140.3332,145.4967,146.5658,151.5641,151.2786,158.5159,162.5013,163.6759,163.3111,162.2931,163.9335,162.6665,164.2942,167.3215,167.1053,165.9918,171.3531,174.6026,174.0722,172.4762,,165.9599,165.8456,161.0162,156.3549,152.2809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5423728813559,,46.3132,,,,42.6966292134831,,38.9928,,,38.3993532740501,38.5805,35.7082,33.7982,,,,40.4203718674212,,,,,,,,49.7621313035205,,,,,,51.8465909090909,,,,62.1448863636364,,,69.5230396119644,,,,,,,,,60.7638888888889,,63.5235,,,,,,
"Mclane","Fresno","CA","Fresno","Fresno",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3861003861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.95041322314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Teresa","San Jose","CA","San Jose","Santa Clara",,140.78110808356,139.7126,,,127.331711273317,134.1166,136.731,,145.8306,145.3993,147.1176,147.2043,149.0064,149.1112,151.2839,152.8055,158.2973,159.3918,153.9419,154.9786,157.9286,161.6244,162.8826,162.5533,169.4325,166.7526,179.3983,188.1444,190.0711,192.0274,194.2525,189.0831,191.7203,193.514,190.5525,191.2469,189.5439,192.8535,203.3359,210.1542,209.5988,206.6736,209.8887,217.6856,228.1069,225.9355,233.5284,257.5472,,275.0706,281.7242,287.2181,290.0273,290.328,299.2447,308.7456,,324.2444,320.9561,,,302.51256281407,297.1983,300.4891,295.4349,,,270.475227502528,,267.9825,285.4604,291.7862,304.3101,304.1754,303.9275,303.9862,,311.8637,,314.8938,,,,305.532617671346,306.1209,305.9049,302.4008,301.9799,298.5791,300.4974,311.1993,314.7941,,316.3212,331.2218,339.6663,346.2294,343.0149,352.7776,351.6132,349.7258,353.1087,353.016,360.6831,346.0518,367.0703,392.2767,415.0115,422.6335,430.3772,435.1367,428.3788,441.2315,,413.3568,420.8157,,451.2171,447.3827,440.8508,436.1078,435.591,442.0013,419.0044,413.4562,424.1006,432.7095,,428.9487,,418.4638,,387.3131,,404.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.293179805137,270.99,,,,,,,,,,242.451967063129,,,,232.941176470588,,,,,,,,,,,,,,,,,,,,340.823970037453,,,,,349.219391947412,,,,,,,,,,,,352.807283763278,383.9371,
"Southwest Anaheim","Anaheim","CA","Los Angeles","Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3249097472924,,,,103.330068560235,,,,81.0580204778157,,101.38,106.1023,113.4323,,131.753,124.592,129.3453,124.3146,,,,,,,136.425648021828,,137.6852,,,139.602803738318,144.4131,153.4102,152.2878,,,152.143845089903,152.1438,,,170.124481327801,,166.9327,,,,,,183.955739972337,,,194.406548431105,,,,,,212.616822429907,212.8401,237.8075,239.8676,248.622,252.4021,265.2685,274.6693,284.7547,,,,,,,304.446119065561,315.8817,324.9151,320.3062,328.0954,,,,,375.909458367017,356.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University City","San Diego","CA","San Diego","San Diego",133.1959,130.0535,128.2581,128.1831,123.1875,120.1957,122.9725,118.9714,116.7022,113.0305,,127.5862,130.106,130.8861,130.7206,126.9809,120.6615,119.4201,126.6472,131.7702,137.4599,133.5882,132.8958,136.0864,145.0107,149.8578,145.2062,144.8721,145.9569,147.8304,153.6064,148.4719,146.6403,147.7524,146.3893,150.1573,155.8994,161.2006,157.7676,155.1914,159.3361,172.2927,173.279,170.5043,172.2722,165.0242,173.8445,177.0244,185.2205,193.9585,192.323,198.6276,207.1176,207.3279,209.6221,206.3496,208.6844,217.8893,230.3975,233.2977,227.6576,226.7688,228.1737,235.0719,238.974,236.6061,232.6878,227.4857,233.4909,236.4402,239.9185,253.4511,256.9133,255.7143,263.2158,269.9877,272.3372,268.6082,264.8808,269.4047,272.5537,283.4565,286.0324,288.6515,282.8454,285.0285,292.7148,298.7978,306.6753,306.7973,316.4962,330.0983,321.9732,358.0765,389.0784,397.2365,405.7012,422.9622,422.3171,431.5154,429.8035,421.6989,403.5198,449.1389,446.5277,427.9323,386.5649,385.6188,383.5924,437.9147,474.9646,488.5712,497.0411,505.3994,496.553,473.9009,465.2351,441.1803,440.0325,465.6187,479.4889,481.7151,474.5164,467.6788,436.9796,445.339,429.9399,412.3942,403.7962,383.5481,365.466,368.5245,371.2887,366.9911,363.6502,357.4258,357.7266,351.6275,356.7983,356.4999,,347.1164,335.8322,340.689,336.0638,333.1715,344.7282,348.5871,341.8448,330.0639,339.7717,,,305.397727272727,301.1531,313.3247,309.6435,323.7242,314.5379,315.3624,291.806,304.4266,299.9707,301.2851,302.4929,314.4924,306.5445,304.371,303.2579,315.9283,309.3207,311.5562,303.6429,295.7321,292.3779,284.2631,286.1498,276.2143,281.6319,284.3335,283.4634,279.9427,275.3357,289.419,281.2518,280.255,270.1365,258.9759,251.7287,247.4707,,256.7182,266.2295,,266.5402,281.4847,287.5895,291.867,,294.4906,281.0568,286.6302,296.588,306.1722,309.6825,302.8515,315.4016,333.4622,337.6528,355.5863,346.0666,343.0388,343.1691,350.1667,351.1418,355.164,362.4087,371.7579,368.0815,364.0866,367.2438,368.8513,367.6138,364.6935,353.0514
"Oak Lawn","Dallas","TX","Dallas-Fort Worth","Dallas",,,,,,,,,64.8775510204082,78.646,86.5837,87.1131,91.8971,86.9052,85.3495,85.2588,87.9301,84.7158,85.531,85.4813,86.2945,94.6871,92.1628,91.1836,94.3285,94.0096,98.2834,98.5367,83.1179,81.9362,90.0256,82.6789,84.9414,96.2143,110.8713,106.4669,,92.1526,108.3665,110.4507,104.4954,97.0493,101.3828,92.2742,103.0493,108.7694,122.1348,124.0775,126.2142,125.5033,123.0348,117.3787,122.5797,126.2571,131.3464,125.6783,121.0563,126.1382,135.2902,134.8921,137.1031,134.1695,135.8007,140.1314,131.5662,123.2496,129.9791,126.0047,127.3099,130.2088,133.5725,134.2131,126.6235,129.2102,133.3334,127.691,127.9905,133.6361,133.9009,142.0912,147.1541,152.0988,146.8763,137.5019,137.0213,131.2505,134.4329,138.8068,141.0686,141.4337,140.0934,135.6652,133.0445,146.3616,157.0848,162.9885,159.8721,156.8112,156.9288,154.2431,153.0886,154.5328,156.072,149.3965,153.7633,157.2046,156.0652,160.9684,164.3184,166.88,164.5586,168.5431,161.8191,154.3419,154.6063,164.4835,165.4662,169.4727,167.6485,169.9481,170.636,168.3385,170.8903,167.2602,171.3019,169.0428,174.708,174.8709,169.9564,166.9626,174.5813,179.5085,179.9024,176.1951,174.6844,181.6946,183.9917,176.8493,175.7568,182.5998,186.5758,184.9592,175.7782,175.8647,174.0453,176.9858,170.0729,167.9602,169.5801,169.3058,165.5878,167.9024,166.2538,166.4669,165.7273,158.4393,155.1345,156.2205,159.4043,149.1605,146.6868,149.8472,159.5902,153.2773,157.8906,156.7438,151.8163,145.8776,143.4721,142.8022,144.2009,146.9399,145.9063,146.5503,148.7385,150.089,143.6826,151.3223,145.9954,147.0428,140.2598,141.0025,142.4043,146.0698,146.4668,142.9463,133.7947,144.5747,148.0355,131.3638,128.2195,140.3894,148.5893,148.6544,147.1038,148.2541,154.6301,158.9129,163.0612,160.4193,168.6468,163.311,168.5228,168.7872,167.8311,170.3385,173.2565,175.0328,165.3617,156.7902,157.608,161.4362,167.1893,170.3831,165.841,167.291,164.7206,164.7602,167.7573,168.8902,165.284,172.8427,172.8795,169.9346,173.1178
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",89.677047289504,89.0128,,,,,,,92.4824229313142,,93.3156,94.7809,,90.713,,,,93.7734433608402,,,,,87.6149269875608,89.8201,88.9027,92.8904,90.389,87.2697,86.024,89.2062,89.3597,,93.2378,92.015,89.6414,88.1358,88.9203,88.7767,87.9934,88.1507,88.0904,88.4566,88.1279,88.1929,91.1067,94.1253,92.7337,90.5216,90.6522,89.3958,88.5973,89.362,94.0724,95.6713,94.0389,92.9183,90.1823,90.5744,92.9001,94.0296,91.6719,92.5978,95.0994,96.9933,95.0942,96.3621,95.3789,98.3676,100.7535,99.8723,98.0105,101.8492,102.9842,103.6963,103.5919,101.0271,102.9413,104.5985,104.6919,104.2985,103.8984,106.7743,109.2558,110.6598,110.434,108.9676,110.5254,112.4437,116.0199,115.3069,115.6449,118.6253,124.2626,125.3012,131.7499,140.339,145.2971,151.3933,165.002,176.0645,182.2156,187.2379,181.1737,181.1692,182.1328,182.5926,181.8318,184.149,191.3462,193.8701,196.1573,202.5319,204.9552,207.9007,206.5011,206.6109,210.2791,207.8132,214.2606,214.5297,216.4241,214.0502,206.2973,206.0431,209.9564,204.2203,196.48,197.3752,200.2745,202.3068,204.9545,198.0245,203.5157,197.0152,195.6638,187.2476,188.1312,,,176.31103074141,170.4806,,,,,,,,,,,,,,,,,,,,,96.6608084358524,,93.1053,98.0861,,92.8314,89.0949,88.6503,,85.2575,89.9201,,87.3819,104.3873,89.9349,80.6054,,77.9891,76.8064,75.8979,77.1491,76.9761,,76.2397,85.382,,86.8962,76.5343,,64.5695364238411,,,85.0501848917063,85.7474,,85.0394,82.3615,,,94.3418013856813,85.0207,87.5473,95.5311,96.2426,98.9826,100.9698,113.7069,108.0331,107.6452,112.4322,110.506,111.1363,,,123.015372168285,120.4353,117.7092,126.3791,128.0885,131.7052,129.2902,,,118.980169971671
"Hamilton Heights","New York","NY","New York","New York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.169026548673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rancho Penasquitos","San Diego","CA","San Diego","San Diego",93.2098765432099,95.0119,,,,,,,,,,,88.4353741496599,93.3299,,95.235,95.7802,,97.7773,96.5691,100.9915,,,103.291713961407,101.1163,101.8056,109.7308,109.8167,108.1513,112.0398,115.3823,111.463,108.4876,,118.2199,115.9686,117.5875,122.5562,124.615,125.5101,126.5925,127.1836,129.2113,129.0863,130.3916,,131.9995,137.2034,140.0288,146.8342,151.6839,147.9878,154.5111,159.7832,163.578,163.9313,166.7385,165.069,164.5297,169.1383,170.842,175.7065,176.4809,181.3673,182.157,177.5833,178.8368,179.2487,176.6206,183.4702,183.2926,185.4176,194.6661,210.2406,221.3844,226.5085,235.7996,248.4985,248.7478,235.802,230.57,239.2717,237.7646,244.1077,255.4978,255.9354,254.0737,259.5326,268.8632,276.8971,283.1069,277.8909,280.339,285.7066,300.9044,304.0889,322.3834,333.3021,346.3656,362.8735,380.6518,377.9722,349.6433,349.5984,361.3288,366.4299,359.5394,369.5999,378.2704,371.5702,363.7551,359.8335,350.2492,354.4315,382.0788,380.6133,387.6148,368.2929,353.7736,,342.4811,344.7826,345.4741,350.623,352.2323,345.3797,335.5996,325.062,311.0383,,318.2774,,316.231,329.8342,334.4874,,,,,,,,,,,,,,,,,,,,,,,,,207.317073170732,,215.803,,,,,,233.333333333333,,,232.804232804233,,,,,217.80303030303,,,,,,207.482993197279,,200.6791,195.2995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Winnetka","Los Angeles","CA","Los Angeles","Los Angeles",,,,,,,,,,,,,,,,,,70.8683473389356,,,,,,,80.7113543091655,,,,,,,,,,,89.1472868217054,87.2241,,86.0173,84.6075,87.4357,90.2547,,87.8318,91.6669,,,,99.8062015503876,99.2368,101.6231,,104.953,,104.9486,109.8081,108.5418,106.3137,,,,120.229007633588,119.7308,118.3766,124.1994,122.1391,119.9701,122.2851,125.2005,,,131.656340755082,136.8288,138.8931,141.4099,148.2368,,,143.306379155436,148.4978,149.0256,,,169.632010943912,180.4198,170.5065,173.8161,177.7041,183.0042,183.5473,186.125,186.68,185.5794,185.246,192.5622,199.958,217.3141,231.7905,243.1926,263.8117,265.9105,257.9615,254.1262,249.1528,255.8131,,260.3208,266.47,279.8533,278.1976,280.5887,285.9203,306.4576,306.925,306.1083,304.4419,306.7085,,,,318.95777178796,328.4175,320.7245,321.1222,330.0403,327.3445,330.6231,,326.9236,324.0247,331.4768,332.0836,328.7556,328.5789,329.6679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.858263305322,,,,,,,,,135.135135135135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chelsea","New York","NY","New York","New York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.151986183074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.152777777778,753.9307,749.6381,761.8166,,749.2854,877.8364,871.9542,,,825,768.1754,799.8366,806.3616,,951.4314,998.1394,965.0956,981.1115,,,1057.63517528223,1062.4918,1073.0459,1071.2719,1055.6405,1051.1143,1046.1705,1045.7036,1054.0424,1043.5534,1060.1515,1099.7963,1110.5343,1108.4737,1105.3492,1055.5781,1049.9659,1082.6902,1148.7617,1174.6562,1214.3086,1211.7975,1127.1129,,,,1168.65261228231,1141.1401,1162.0661,1204.6137,1161.0382,1192.7479,1232.809,1304.1927,1311.2922,1347.2449,1343.335,1318.7983,1291.8624,1315.9769,1296.0476,1319.7318,1196.6027,1133.6994,1130.5275,1116.919,1100.0768,1113.5167,1124.6815,1123.9119,1144.7806,1127.4202,1118.0076,1115.3301,1118.8233,1089.5883,1103.2476,1109.0579,,1071.9897,1112.5419,1077.9711,1155.8945,1149.8518,1155.6567,1199.3694,1173.8777,1175.2105,1191.1878,1227.3165,1235.6867,1213.1181,1268.8015,1229.2332,1187.9735,,1194.2916,1134.8028,1207.6913,1205.4988,1216.1395,1247.5924,1167.445,1257.5411,1312.7271,1321.2928,1282.2567,1277.4335,1300.2886,1422.2936,1507.271,1414.9108,1433.5633,1427.1915,1472.6338,1398.0075,1479.7445,1581.9595,1557.1507,,,1451.33505598622,1604.4978,1550.1915,1605.7383,1479.0999,1472.5922,1570.702,1545.9378,1568.8031
"Mid City West","Los Angeles","CA","Los Angeles","Los Angeles",,,,,,,,,,,,,,,,,,,,,,,,,155.622489959839,154.521,168.6023,,,,,,,,,173.192771084337,,189.8755,187.3782,192.7143,183.3855,190.2964,,,324.416,,194.791,,,,,,207.345971563981,,,,,223.894736842105,,,229.903385049365,,,,,,237.079184447606,,,,,245.589409056025,248.3384,265.6106,279.4386,,290.0722,,,281.1511375948,,,,338.85843373494,352.9351,361.0393,381.4791,375.125,355.0548,354.2212,,400.11,,413.7385,403.538,405.8363,428.2482,,,,486.791376912378,,,522.420921544209,,,,486.326747720365,,508.2487,531.4123,486.2952,,518.1359,545.4139,,,,,,,,,,,,537.390881458967,,,,,,564.977401129943,544.4762,552.793,655.2117,736.0314,766.3825,,,,,,,,597.020895522388,,,,486.313253012048,507.7359,,,,,,,,495.50045045045,,,,,,,426.360465116279,428.5823,,,,,,,,,500.004794520548,,,,448.764462809917,,,,,,,,411.680389221557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brighton","Boston","MA","Boston","Suffolk",102.247,106.006,116.3403,118.3034,120.407,114.3815,104.2886,99.8602,98.8604,,,115.776081424936,117.3209,118.8345,125.649,121.974,120.6636,124.5969,123.8653,121.5383,121.5452,118.5956,126.1411,129.4373,134.3847,133.9179,135.183,140.673,149.3258,151.0109,150.593,146.9365,146.4162,145.8674,143.954,144.652,158.3872,161.0226,164.2447,168.2323,172.3769,171.8318,170.5092,178.2893,181.5061,189.53,186.8363,179.6986,183.7876,187.5341,197.8411,205.0443,217.1993,221.6119,225.3091,228.0368,233.0641,223.4599,230.3372,232.3553,233.4048,245.8037,253.3071,258.3945,263.6469,271.4371,273.4046,262.1794,241.1627,249.5608,262.2231,289.9941,271.2353,276.0189,287.0126,306.7594,309.7121,319.775,309.3207,290.22,289.2851,290.6889,305.4796,305.7375,302.1315,317.1097,323.0477,327.5994,326.1911,326.4896,332.7545,338.6365,333.1318,306.1161,310.8333,328.1778,336.1416,338.4243,347.224,348.5864,348.52,346.8265,343.6157,334.2646,329.9717,324.4137,332.6738,345.2258,364.5125,365.2705,359.3505,358.1738,366.8777,368.359,363.9566,348.8698,344.3835,353.5236,361.6227,349.7068,340.3852,338.1581,351.282,354.0747,350.0367,337.732,338.4633,346.6429,367.7562,458.8518,494.5162,428.6364,366.483,339.2963,345.5955,350.0324,347.2022,341.1388,349.491,338.9904,325.698,,,290.933694181326,324.5464,340.8751,347.7915,349.3597,351.4101,341.8847,331.379,,327.4367,,320.2441,316.0942,308.2221,325.217,334.8012,340.2937,338.6626,331.949,342.6797,343.3482,333.3286,320.7804,316.4972,326.722,334.0959,332.0231,333.227,333.4969,337.4356,329.4439,,313.421,301.2927,287.5537,289.0914,301.6501,310.5689,333.4578,325.9156,323.6963,303.4607,307.9729,,,311.111111111111,,,295.68234387047,325.5245,336.0518,338.1463,333.7842,344.6741,354.6267,333.1345,328.8945,340.7844,361.3765,354.8162,370.0756,374.5584,373.5577,372.5799,387.2898,382.4823,376.6165,381.1553,372.6498,376.3594,393.7113,381.5892,,426.5078,439.6914,443.2744,426.3559,421.3349,417.4071,,,
"Alameda - West Flagler","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7586206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.083521444695,145.9302,145.3781,150.9843,,,,,,,,,,217.313019390582,221.3867,224.735,227.9699,227.0078,231.7088,249.7585,257.4141,246.2362,240.6545,252.6551,257.8408,248.4354,236.071,233.0067,260.4775,264.4922,264.1896,262.5502,272.7963,284.4913,273.9064,250.6516,258.7427,240.1674,229.937,243.0447,,261.1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.809523809524,,,,,,,,,,,,,98.3606557377049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
