"RegionName","City","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Center City West","Philadelphia","PA","Philadelphia","Philadelphia",4.7055,4.7942,4.2083,3.8179,5.164,2.9591,1.853,3.8979,3.7658,1.8334,0.5681,2.3216,5.1565,3.1522,,,2.1739,1.5217,3.7772,4.7737,5.1672,2.4694,5.4133,3.2812,,1.9231,2.5657,1.4306,2.7468,7.2222,5.9921,3.7258,2.5664,1.2983,3.1945,3.3334,3.4722,3.3075,4.0879,5.7554,4.4963,1.9689,1.9719,2.1111,2.7891,4.8381,9.6884,10.5574,6.5416,2.2425,,,,1.1905,3.15900000000001,4.9263,3.976,3.8194,8.5809,9.2009,7.2834,4.1987,6.8166,3.9957,2.8338,1.8065,3.5633,4.9509,5.1726,5.4208,8.0907,7.3932,11.2439,12.8846,11.9743,7.3292,8.1376,8.0222,8.0014,5.33110000000001,5.3551,8.4702,9.0889,5.7641,5.4476,11.0686,12.5379,13.75,11.7955,11.7424,11.0056,7.6629,8.9736,8.1971,10.6482,13.7297,22.4735,22.5208,14.9855,8.6123,7.9085,8.6193,8.5986,14.084,18.611,16.431,19.7329,27.7564,33.6611,24.6691,22.0591,18.5747,17.6251,13.7905,17.2837,14.9121,16.8219,18.0621,12.5802,8.7997,8.1901,7.1624,6.3594,7.2228,9.0251,8.6085,7.2526,5.5419,4.324,6.5996,7.2496,7.7565,8.4488,7.4703,15.6787,16.7755,17.4164,15.1369,11.2017,6.9932,8.465,10.4125,17.5634,16.7202,16.3622,19.6906,14.606,12.6052,13.2789,14.6708,16.5625,17.4656,14.6099,10.4751,12.3904,18.5959,28.8713,27.2174,29.7774,26.79,27.7632,25.9919,22.532,19.1664,21.2406,21.1837,26.1015,31.8997,33.1697,23.0733,30.2118,32.1927,39.0614,57.8782,50.9299,41.5501,28.8463,27.8368,23.0952,28.2276,29.2374,33.5101,41.5804,37.0751,33.7624,33.6951,32.778,34.2922,34.3972,28.8092,21.7251,18.6661,24.6586,25.8628,20.5181,16.178,15.2234,16.6676,16.7297,16.3622,18.5587,18.1018,17.8801,14.9722
"Saugus","Santa Clarita","CA","Los Angeles","Los Angeles",3.7037,2.5926,,2.6786,1.875,,,,,,,,,1.6667,1.1667,,,0.555499999999995,,,,,1.1905,1.7425,0.9935,1.1818,,,,,0.8929,,,0.9804,,,,,,,0.609700000000004,1.0151,1.2526,0.637,,,,1,1.5928,0.925,,,,,0.6667,,1.0064,,,,1.2195,,,,,,0.5435,,0.7378,,,,,0.8475,1.1087,0.615,,,,,0.781199999999998,,,,1.0639,,,,,,0.6579,,,,,1.35129999999999,5.9459,3.9054,4.76090000000001,6.2299,6.8026,4.3474,2.6326,2.0265,1.0143,,,,,3.75,6.1964,4.9764,5.3507,6.5849,6.5495,4.3444,6.4524,11.5852,13.8514,9.696,10.069,8.9712,23.7981,21.1371,24.1276,18.2783,24.876,29.25,34.7714,30.888,27.1991,27.6389,,36.5088,29.6779,29.0045,29.414,29.2692,24.7602,31.0066,27.6686,27.4782,21.6323,28.5334,24.1004,33.8092,33.1642,35.5877,23.6447,18.9013,30.675,32.45,29.4532,29.0217,34.9236,42.0702,,43.7362,45.5108,38.0075,39.6053,43.8131,35.3391,35.2709,36.0701,42.0387,38.3333,34.0269,46.9022,45.4878,42.2735,49.9655,47.2584,41.5,35.9386,30.9872,36.684,40.9477,34.3938,40.3647,43.3298,38.9715,43.4911,37.2146,30.0841,22.3638,17.4308,13.7624,14.1901,12.224,14.7396,18.1905,25.6291,17.202,16.5972,14.7198,15.1174,17.4422,16.497,15.8268,9.8466,13.2209,16.3771,20.3304
"Summerlin South","Las Vegas","NV","Las Vegas","Clark",,,,2.3809,,,,,,,,,,,,,0.7143,,,,7.1429,,,,1.4706,,0.6879,,,,0.9434,,,4.34780000000001,3.0435,,0.8842,1.7383,2.4999,2.4384,1.9013,1.8715,2.0022,1.6694,2.1491,1.6484,2.8404,5.6026,4.4889,3.8827,3.3151,4.0316,4.7353,4.1355,3.2271,4.5268,6.9512,8.5412,12.954,16.4331,13.5422,7.9515,6.76049999999999,9.5383,8.1683,7.8025,9.4425,11.0696,11.3165,10.111,13.3213,15.8803,13.8018,10.6975,9.8553,12.9318,13.5191,13.6333,16.5347,17.7312,21.4078,24.0324,26.687,27.9544,24.4594,23.4047,19.8181,22.7459,23.423,20.4433,19.5479,23.2748,24.5185,23.8248,29.3393,32.6473,30.2623,28.0108,26.3246,26.5081,26.7601,30.1646,32.2562,28.2128,30.1906,32.3615,33.4886,34.7865,37.1249,37.0182,38.1007,37.8748,39.9684,38.7347,32.1951,30.5705,33.1294,28.9717,30.1653,29.476,32.2152,37.5366,36.1972,36.7738,42.5999,41.3342,43.0794,53.0901,53.6534,50.6856,54.1529,55.9517,61.7778,59.6328,53.4569,57.6364,58.7488,53.3853,49.2906,42.9432,39.4336,43.6684,44.8366,49.2756,49.1181,49.7496,43.5942,49.3032,52.2837,51.0894,54.7061,59.9849,64.3977,62.733,64.4603,66.8745,73.3901,69.8852,65.9035,60.2935,63.1456,64.1594,61.0054,62.4382,66.5306,69.6857,68.0889,63.9261,66.9009,69.3712,67.0873,67.0841,67.9249,63.7489,58.4156,59.1879,57.6316,58.4216,61.9209,59.7825,55.8101,53.7454,49.2564,49.4897,48.2713,46.4774,44.1886,40.7054,39.2359,44.6026,47.5341,53.1384,53.2821,51.261,48.5684,37.471,25.9718,27.0402,26.592,29.6575,22.0101,20.9675,22.1764,26.8112
"Payne Phallen","Saint Paul","MN","Minneapolis-St Paul","Ramsey",5.0047,3.1379,4.4309,3.6847,3.9459,4.5081,2.4919,2.4237,7.379,8.1197,8.9195,5.2731,5.435,9.7015,8.8129,4.1239,2.246,2.8241,2.8493,2.4149,3.2285,4.8494,3.7075,1.5695,6.666,11.2249,11.9078,6.8223,5.387,5.4848,3.0303,6.2662,7.5962,4.2995,2.0972,2.4251,3.185,6.5348,5.0499,6.6773,6.1398,4.1083,6.0655,3.5086,2.2509,2.4902,5.5009,3.3111,5.1238,4.2783,9.063,6.2689,6.263,4.9282,3.5886,4.5922,5.4213,8.8999,8.6682,9.4688,7.0129,6.6547,5.6395,4.1854,5.4958,4.1451,5.1538,5.0677,5.0805,6.4366,9.0056,10.8518,8.7716,9.4426,7.3072,8.1786,5.0637,5.8462,7.0237,6.3006,7.639,9.2542,6.7508,7.9923,7.1254,5.0663,2.9693,1.1894,2.9577,2.6896,4.7725,2.6271,1.017,2.9412,3.9107,5.7501,10.1984,11.627,14.7274,12.4706,13.8053,13.9182,13.5022,12.0236,12.7639,13.1704,12.2782,13.9345,24.4171,26.893,19.7639,16.9585,15.8206,25.5032,18.8295,17.3518,11.668,20.9119,25.2045,33.8801,37.9706,32.5,,14.3162,,48.7179,42.0069,35.2941,28.9451,31.9905,29.8334,44.6905,36.3637,43.1451,46.7424,50.3571,41.6666,44.1667,48.4259,49.5612,45.6708,38.0531,33.1134,36.1963,45.3299,44.1401,39.5904,30.2343,36.9686,39.5056,40.75,46.9199,49.9189,50.6081,44.4445,35,31.345,27.7193,38.4868,43.75,35.75,39.1842,24.8744,20.2871,28.4168,29.372,27.9167,39.75,41.0877,48.3947,46.1146,35.4832,29.6324,27.933,32.6525,35.5507,45.723,42.1172,47.7046,34.3409,41.4183,48.7626,45.5208,36.7716,31.261,38.2785,32.8296,22.3814,15.1306,19.8935,16.9248,20.0686,16.7209,10.9794,11.7957,15.4506,20.5742,25.5329,25.2524,19.25,18.2343,15.942,20.8711,19.5328
"The Lakes","Las Vegas","NV","Las Vegas","Clark",4.8786,4.0847,2.3843,2.285,2.5396,2.4534,1.8959,2.4749,3.889,4.1073,7.3569,7.8391,6.014,4.1618,5.1633,6.2498,4.4721,5.9791,6.5087,4.0323,4.6152,4.149,5.3991,4.8792,5.78,5.1894,5.0065,2.8874,3.1296,2.7801,4.699,5.9114,5.8332,8.7486,6.4868,8.2526,7.0879,7.5115,8.1299,6.9016,5.3617,6.4424,7.1572,8.0246,5.9887,7.4125,7.6514,11.6375,12.619,11.763,10.9261,11.3699,8.9637,8.3992,8.8083,9.1429,12.8293,15.8222,15.2627,16.0553,17.3996,20.3837,19.4699,18.5267,17.1482,16.3601,15.8985,16.2331,15.4803,15.2383,11.5661,12.5783,12.1353,12.5792,16.048,16.8513,14.5938,13.3305,14.3361,13.9296,14.5904,16.8059,18.7721,19.6418,19.8159,23.7871,22.9678,23.6836,23.8448,25.0641,23.3258,23.8342,24.2103,25.6894,27.7573,21.7142,14.1596,16.0112,18.739,23.9178,32.4937,30.4651,29.3825,28.9651,30.9236,37.8768,40.1477,43.71,48.6838,44.7816,43.2901,42.9801,44.888,43.4579,46.4505,48.1407,42.1657,35.1631,31.9019,33.6563,46.2896,54.2519,42.332,44.7835,46.8752,48.5665,49.1765,45.0081,45.3974,46.948,53.2989,59.0865,52.8038,49.8769,52.1981,55.8528,52.15,47.6566,47.1056,51.0938,50.2399,50.8002,49.8008,49.9346,50.3246,55.0921,56.416,55.1108,53.4893,56.9218,60.3571,61.5111,61.3131,61.1235,57.9141,61.0099,58.2661,58.8294,61.295,53.1666,43.0788,49.9703,60.5787,59.4436,75.744,76.0076,75.2139,79.1013,79.2296,81.298,69.4021,70.0225,67.1056,72.2922,70.1371,68.786,64.2208,67.2095,69.1559,70.2717,64.3881,62.6083,59.7939,57.0183,54.5282,55.1696,51.6962,51.9716,48.6778,48.9709,48.2678,56.6497,54.5048,53.2218,44.1517,29.6978,20.6543,17.5169,17.3496,18.4654,19.8485,23.0013,25.9556,20.8322
"Clinton","New York","NY","New York","New York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0284,,,,,,,,,,8.3333,,4.1912,8.3088,5.2574,,,,,,,,,,,,,,,,,,,,,,,,1.5152,3.144,1.9129,,,,,,,,,,,,,,3.5714,2.5,3.0714,,,,,,,,10,12.521,19,20.8929,23.25,17.0131,9.3573,21.3462,17.6383,23.1489,29.7259,25.8347,21.5415,24.6087,34.9286,26.1666,23.5952,23.25,35.5769,,27.3733,35.0952,36.9982,28.7689,35.0939,36.4663,24.7286,23.0278,,,,41.6667,48.8311,,41.4286,35.2473,26.014,12.6748,21.7095,18.8557,18.5083,22.0525,23.5606,,14.178,23.4201,18.6997,19.2711,13.4042,17.106,12.8068,8.0144,7.9396,9.9178,9.1546,8.0738,3.7899,,,3.84610000000001,5.1923,9.722,11.292,8.007,9.3269,4.9519,4.2559
"Jefferson Park","Los Angeles","CA","Los Angeles","Los Angeles",,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6667,,,,,,,,,,,,7.1429,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16670000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,9.0909,,,,,,,,,25.641,,13.6095,,
"Pacific Beach","San Diego","CA","San Diego","San Diego",,,1.25,,1.375,2.2151,1.3606,,,1.6667,3.4394,2.0909,,,,,,,,0.8929,,1.5837,,3.0974,1.8919,,,1.0639,,,,,,,,1.5625,,,,,,,,1.1363,4.7954,3.1409,6.0387,4.9496,2.5454,,,2.0833,2.9289,1.6544,,1.282,2.2488,2.6819,1.35129999999999,2.7864,1.6667,,,,1.35129999999999,4.2068,4.5062,3.113,1.1489,,1.5152,2.1476,1.2154,,,,,,0.9804,,1.4052,2.7778,1.7333,2.2666,,,,,,1,1.8364,3.4764,2.0076,,,,4.2857,7.5454,6.4675,4.5493,3.4125,3.0184,3.0035,4.142,2.3109,,1.6667,3.1667,4.4,2.35,7.2016,8.6828,8.6983,5.5552,5.2241,7.8999,4.6324,12.1334,10.3096,,,14.2857,14.9321,11.6941,23.4061,19.8596,23.4611,25.7726,40.6373,34.3536,,23.425,,25.9427,38.4314,30.3333,27.1579,28.8772,30.1974,30.9978,32.7353,35.2733,34.7537,29.0977,21.6667,,,9.0909,26.8525,27.6136,31.3095,36.5705,43.3371,43.6501,40.3922,39.8296,42.6704,,25.8741,19.2647,26.2292,33.5968,34.2914,28.2353,25.8852,31.3696,41.0724,51.3859,57.2826,54.4783,57.75,54.375,48.3036,44.5,45.1242,41.7029,41.1635,39.0294,41.781,42.1242,37.9167,36.6667,38.4375,31.1341,28.2827,20.1438,14.571,13.233,16.1636,21.6609,17.8448,14.321,12.175,16.9445,17.5168,21.4365,16.1824,15.8707,16.1059,17.1577,13.4102,16.2149,15.1528,23.6421
"Tarzana","Los Angeles","CA","Los Angeles","Los Angeles",3.6473,1.7838,1.7077,,,0.781199999999998,1.7233,1.0579,1.2789,,2.7778,1.75,2.10129999999999,2.2617,2.819,1.4395,1.1724,1.0628,1.3105,2.9324,4.1459,2.32250000000001,1.8142,,1.9462,2.5179,1.4561,,0.6757,,,1.4706,1.6961,0.9078,1.2204,,1.2865,,1.664,2.7133,2.3433,1.6603,0.66,1.4269,2.5883,2.3465,2.0761,2.5844,1.4537,1.4009,,0.7829,,2.1801,2.0683,1.0627,1.8615,1.8077,2.398,1.8318,1.7495,0.8015,,1.282,2.3467,2.1134,1.6015,1.7679,1.6962,0.8408,2.6796,2.9871,2.6442,2.0744,2.463,3.3235,1.8412,,,,0.7143,,,,0.9434,2.2997,2.6354,1.3352,,0.5747,3.1801,2.1169,0.8333,,0.7143,1.2937,2.0856,2.3787,4.9984,8.5464,7.1567,3.1667,,,,1.1363,3.0176,5.0879,2.9007,2.4726,3.3334,2.0455,1.9013,5.6155,7.7532,5.6178,8.0445,6.0382,11.521,15.9165,13.3378,5.7292,8.75,12.3929,14.75,11.9383,19.0682,15.4545,12.2727,15.3899,24.4934,37.6248,36.1581,31.1952,27.3788,23.4243,26.2174,35.0807,25.8152,21.6144,27.2997,33.925,32.3701,24.914,26.4246,32.7475,34.6551,31.6666,33.9655,31.8473,32.931,35.9975,28.9224,29.1091,31.659,33.1567,28.637,32.3033,32.5372,29.1272,31.1795,32.836,26.6666,28.4408,23.6067,30.7565,32.2305,31.5454,37.5331,36.9271,42.4547,37.8682,30.4207,34.7992,35.3672,33.3225,32.2916,36.2202,37.5714,34.9091,34.4498,30.4274,27.378,23.7936,24.8387,18.0707,17.0815,13.6675,17.8912,16.342,18.3965,17.7615,12.0828,18.7447,19.0862,14.7032,10.0111,8.6294,9.2553,12.3237,6.783,8.7859,11.1442,16.5618
"Singer Island","Riviera Beach","FL","Miami-Fort Lauderdale","Palm Beach",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9161,47.1396,40.9063,45.1307,42.7108,46.125,43.125,45.1842,50.6277,47.1098,56.7164,45.2187,38.1486,40.4618,34.997,39.0806,36.5231,39.9134,43.5294,44.6383,45.9604,42.1483,36.228,33.4335,24.7368,19.529,26.4441,,40.6305,50.4257
"Capitol Hill","Seattle","WA","Seattle","King",,,,1.1111,,,,,,,,,,2.3809,,,1.0639,,1.8343,,,,,,,,,,,,,1.3158,1.7983,2.1451,1.0586,,,,,1.4706,2.6961,4.3856,2.4445,,,5.2631,5.7676,4.7614,1.8319,5.0627,6.4076,3.6217,5.3795,3.0882,,3.3333,2.3333,3.2222,3.4074,5.2238,4.9215,6.2828,6.7656,12.1884,9.8468,8.8785,5.7999,3.7144,4.3828,6.212,8.2309,10.5038,7.5264,8.3887,5.4303,4.9123,4.2811,3.7003,2.5956,1.0889,1.4735,2.7565,2.9854,1.4744,2.468,2.4787,2.7282,2.7069,2.1979,0.9754,,,2.459,6.0317,7.9216,5.5256,2.1711,0.9761,1.7228,2.0046,1.5574,2.1717,2.3788,2.1258,1.7957,0.8518,3.1114,3.5385,3.323,3.4075,2.9346,3.3613,3.4079,2.4761,3.3795,2.6472,3.3655,6.4267,4.7294,4.3516,4.3438,5.1243,8.6842,7.9944,4.6967,6.1073,5.8826,8.6176,8.4493,10.8106,9.724,11.7178,12.8341,18.8131,19.177,18.2964,16.9584,16.568,16.9099,18.83,17.2614,12.301,10.034,12.8081,11.8632,12.1653,12.9399,14.9873,15.9425,24.4186,19.5515,20.9527,21.9273,31.4212,30.8614,32.7227,30.0952,27.958,25.7971,14.7464,16.4328,27.4477,30.7057,30.3482,31.2558,39.9206,41.2318,48.5138,,37.5385,33.6859,45.8333,51.7704,51.816,40.4416,36.5784,34.1858,34.6545,28.6111,36.1079,44.4144,36.2966,31.6228,26.8462,23.9481,20.8818,25.026,25.1915,24.0256,25.2257,26.5038,25.2277,21.296,20.1577,16.7513,11.611,10.6705,10.7598,12.9214,13.6968,15.6769,13.8871,16.3021,15.6478
"Valley Glen","Los Angeles","CA","Los Angeles","Los Angeles",,,2.9412,,,,,,2.1739,3.5217,2.0522,2.981,,,,2,3.4,3.5625,3.0095,1.3898,,,,,,3.125,,,,,,,1.8518,,,,,,2.1739,3.3736,4.5801,2.3977,,,,2.6316,,,,,1.9231,2.9591,1.706,,,2.0833,3.0712,3.754,3.8839,3.7242,1.8069,,,,,,1.5625,,1.9393,,,,,,,,,,,,5.3571,3.75,,2.5641,1.7949,,,,,,,,,,,,4.16670000000001,5.4167,5.5,2.5,,3.3333,2.3333,,,,,,,,,,,6.8182,4.7727,11.1364,,,7.6923,,,,,,,17.7515,26.8033,,20.7733,27.0944,25.505,,,,,23.5294,29.2964,18.5294,,15.5245,23.1729,22.7749,24,26.6702,24.7584,36.9118,35,40.2272,31.9595,27.5535,22.9937,26.6346,23.5073,,18.3816,21.3274,37.8857,,18.8363,,31.5088,28.221,24.6761,24.3927,,34.0449,34.5811,35.8712,,28.8968,31.5972,23.4432,23.9305,15.5344,16.1582,24.383,30.1042,27.4759,21.0978,15.5449,21.1607,,24.0759,14.7059,11.8541,15.0478,17.2746,22.2449,21.343,18.3063,14.1241,11.1872,8.9442,8.6663,4.3357,7.3636,13.7238,8.4667,5.2381,9.359,10.8608,9.8077,11.4881,8.3333
"South Chicago","Chicago","IL","Chicago","Cook",,,,,,,,,,,,,,,8.3333,,,,3.3333,5.6667,3.3334,6.2632,9.9342,10.1206,4.7917,,7.1429,,8.1044,,4.0625,4.4603,5.6534,5.6471,2.882,4.6795,6.2638,,10.6981,,11.7647,4.8443,4.7059,5,2.9412,4.7285,,,4.2735,,,,8.4034,15,9.1429,,3.3333,6.5,13.0076,18.7247,18.1973,8.7179,7.0696,3.3333,10.8036,,8.1731,7.6611,6.3561,8.9018,8.9661,8.2528,5.9239,5.0932,4.254,5.6177,11.3889,8.6289,5.63,1.8634,2.6603,,2.8978,6.9481,8.9773,4.789,3.1493,,2.6191,8.3549,5.4526,2.069,3.5714,5.7258,3.3295,9.3011,10.5952,5.8333,4.8769,6.1175,6.008,5.0505,2.3052,7.3485,8.5128,9.6923,6.7372,2.9583,12.3897,8.2353,3.5294,,10.989,16.5775,,19.5804,11.6955,12.7511,,,27.2727,25.9358,,33.7412,,,42.8571,44.7963,43.4157,47.977,,54.1753,,,69.2308,,,,41.6667,,,58.3333,43.6274,56.1309,48.75,,51.3889,56.4893,51.6667,57.0476,51.375,,,54.5455,,,36.3636,,,63.6364,,57.9546,,56.9368,54.902,,40.2797,,,,61.2388,,67.7656,59.5366,,54.0076,56.4857,,48.4265,,,36.3636,36.3636,40.0568,36.1516,51.9471,47.028,49.7785,,50.7692,44.1176,,26.9822,14.8498,,40.5594,,,41.1765,38.3454,,,,
"West Pullman","Chicago","IL","Chicago","Cook",,2.3809,,,,,,,2.6316,,,2.3809,,3.3459,,,,,,1.1905,,1.6392,,2.6574,6.5909,4.1818,4.9483,9.5567,8.0345,4.8942,5.0343,4.163,5.6261,4.7414,3.8182,8.708,8.4715,4.2641,7.1591,10.8967,8.3633,4.8178,4.9709,5.7291,8.0588,7.1602,6.6703,7.0914,7.4714,12.4133,12.1456,6.0862,6.8571,8.75,9.7583,13.8467,16.0923,14.1162,13.2071,10.9849,8.931,5.5187,3.7674,11.9792,7.7604,7.5367,10.0327,10.132,9.3919,8.9115,8.2492,8.5859,6.6246,6.9798,9.5163,9.2703,6.5027,9.8709,7.9441,8.5126,6.459,4.1915,7.3492,8.2763,6.0699,9.7829,9.8322,7.3916,4.3589,3.6455,6.4698,10.2303,7.3669,4.547,5.2626,3.9308,5.5607,7.3369,5.224,3.8015,5.1214,4.3515,4.3734,7.2338,9.253,8.7444,14.1004,11.5733,11.8241,15.5217,14.2422,20.7859,23.9395,21.6644,14.4881,15.8645,22.869,30.5734,23.9588,23.7511,21.015,30.1868,34.9545,32.4006,38.8813,39.8052,40.119,51.4643,61.6262,51.3544,53.664,58.883,52.9321,62.8788,61.2619,58.1834,59.3028,57.4092,51.3462,54.8878,56.9849,58.3974,52.7976,53.0028,43.7609,45.3912,43.5257,47.0833,57.75,62.3345,56.1666,57.7615,51.532,37.5,38.1439,41.3982,53.5171,59.1143,57.1491,61.7983,56.8421,54.6863,53.0128,60.0769,51.9216,44.4118,,55.3846,49.3055,59.7073,60.7961,58.3514,54.1247,51.5833,69.4748,69.4169,63.0844,63.6133,52.6683,52.9561,47.4286,52.5188,56.6917,57.462,47.4921,35.303,34.0097,49.9082,52.039,45.9211,43.7255,39.3258,48.3593,43.5918,50.2405,39.906,40.4233,37.5031,39.5763,,51.3986,46.5241,,36.9131
"Overbrook","Philadelphia","PA","Philadelphia","Philadelphia",4.3382,1.397,4.6708,5,6.0982,4.8498,4.586,4.0696,2.028,2.7508,2.5021,2.24760000000001,1.8233,2.6219,4.5998,6.2135,6.6545,6.844,7.516,4.5764,4.9699,10.6769,13.5736,15.9123,14.3665,18.1957,14.1964,10.9368,11.4817,13.2865,7.0312,6.6548,6.5152,10.3636,9.8333,8.8382,8.897,12.5026,15.9969,9.9184,5.7489,4.8379,12.3264,12.375,15.5203,10.9253,12.8802,7.8844,6.6331,7.9076,17.1241,19.9899,15.5242,11.4032,12.1429,16.5,15.2404,15.6016,13.9126,13.125,9.4415,9.8783,10.5515,15.6197,15.6434,16.9746,13.1442,9.8547,11.5613,13.9864,18.9934,17.8913,13.3843,12.303,10.5791,16.5087,14.4962,14.313,11.0291,9.9773,10.2604,12.2591,15.2134,14.1261,12.6017,12.5916,14.9664,19.267,14.0279,12.9459,13.5126,17.0898,20.0725,18.3208,15.9477,17.2567,19.9827,23.5198,19.4638,16.6258,17.0249,17.8063,15.101,16.516,14.3182,13.2611,17.1968,14.8851,18.5872,20.2718,22.4205,15.4166,13.1964,10.5682,15.0312,15.7264,12.6029,12.6912,12.1849,12.9626,18.944,17.5952,19.9513,18.869,22.9384,15.0107,11.8905,4.9476,5.3022,2.5,,1.7857,,4.1072,4.881,6.5842,3.4066,6.1538,5.4231,9.6644,17.8497,15.6342,7.1371,5.5057,9.0878,5.5912,4.1478,3.4428,5.8243,5.2479,7.3157,3.9333,8.9286,,,6.25,11.6233,17.4332,10.0855,11.0256,7.7656,6.0577,4.9504,5.5107,10.7169,5.0551,14.2647,15.8929,16.75,30.9102,30.5586,21.5064,20.4464,26.6964,21.5218,16.2049,25.4793,31.8371,,7.6923,,5.4945,8.8235,13.6623,19.2273,14.2533,20.615,13.8656,10.7072,7.9318,16.6636,26.6166,18.5417,,8.4353,11.0963,11.621,11.2558,12.5918,12.1345,16.0317,17.3623,15.337,6.9837
"Roxborough","Philadelphia","PA","Philadelphia","Philadelphia",4.2262,3.244,10.4957,9.2729,9.8835,4.5946,1.6216,1.25,2.01130000000001,2.7833,3.3218,1.7802,1.8376,11.3141,7.6763,5.1658,2.3377,3.6876,2.98,5.5301,8.1688,9.9927,11.1366,13.7456,10.416,12.2135,10.3477,11.268,10.0474,11.8368,14.6269,12.9888,9.3259,11.5537,11.9702,11.772,7.3737,10.5152,12.2587,11.5986,9.8556,5.4271,4.1919,6.3745,4.884,2.0779,2.4338,4.6144,4.1416,7.7409,7.2151,6.0956,9.9649,8.3254,6.8077,5.3808,3.6402,4.6985,5.192,3.9073,8.1293,8.5028,5.7237,9.4464,6.7361,3.0278,3.8421,6.4244,5.9431,4.3087,7.5953,7.5028,5.6212,8.03749999999999,8.5093,9.0025,7.5272,6.0567,4.2251,7.5894,9.3635,9.1335,11.2028,15.9096,13.0756,11.1805,7.9207,8.3535,10.116,9.8282,9.6557,6.7497,8.7054,17.9837,14.732,10.6638,10.79,9.9496,10.1932,10.0167,9.6469,8.3914,8.4453,10.8538,9.5979,8.0949,7.5909,5.5956,10.3017,13.9981,16.27,10.1065,10.2724,8.9283,9.2944,10.9681,9.5548,7.0066,8.5329,9.74,11.7263,7.5358,4.4145,4.6327,5.1016,6.0546,4.0137,6.3408,4.4974,4.0666,5.5292,5.2154,4.881,7.7991,11.4214,6.4394,5.9928,5.4658,4.0761,4.452,5.6922,6.0729,3,2.1729,,4.5614,6.25,7.9951,7.0294,7.3039,5.0163,6.4965,5.9602,3.0544,3.9758,8.3187,5.2102,16.633,17.5132,17.7778,9.7004,7.5531,8.2096,4.6538,18.4625,18.2654,17.0849,23.4124,29.6859,32.4982,30.3513,28.9506,28.3025,33.5123,33.3529,28.953,32.5618,33.2979,28.0042,19.5316,20.5915,21.6399,16.6279,17.6773,17.1113,18.4319,21.091,24.9919,27.1654,31.0353,24.2505,27.4547,20.7527,21.3333,21.0362,14.3345,14.2689,14.785,17.7657,19.137,21.2171,16.9032,22.5871,27.6846
